,tollgate_id,time_window,direction,volume,volume_model0,volume_model1,volume_model2,volume_model3,volume_model4,volume_model5,volume_model6,volume_model7,volume_etc0,volume_etc1,volume_type0,volume_type1,volume_type2,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,A2,A3,B1,B3,C1,C3,dayofweek,hour
8931,3,2016-10-13 19:20:00,0,51,0,40,11,0,0,0,0,0,38,13,0,0,51,1015.8,1020.9,352,1.5,19.1,75,0.0,62.79,122.31,139.47904761904758,97.85730769230769,153.0,166.1,0,19
8932,3,2016-10-13 19:20:00,1,57,0,54,0,1,0,2,0,0,42,15,52,5,0,1015.8,1020.9,352,1.5,19.1,75,0.0,62.79,122.31,139.47904761904758,97.85730769230769,153.0,166.1,0,19
8933,1,2016-10-13 19:20:00,0,19,0,19,0,0,0,0,0,0,14,5,0,0,19,1015.8,1020.9,352,1.5,19.1,75,0.0,62.79,122.31,139.47904761904758,97.85730769230769,153.0,166.1,0,19
8934,1,2016-10-13 19:20:00,1,29,0,25,2,1,0,1,0,0,20,9,19,10,0,1015.8,1020.9,352,1.5,19.1,75,0.0,62.79,122.31,139.47904761904758,97.85730769230769,153.0,166.1,0,19
8935,2,2016-10-13 19:40:00,0,37,0,28,9,0,0,0,0,0,27,10,0,0,37,1015.8,1020.9,352,1.5,19.1,75,0.0,58.18,116.88,115.88,135.82,147.36,137.85,0,19
8936,3,2016-10-13 19:40:00,0,51,0,36,15,0,0,0,0,0,38,13,0,0,51,1015.8,1020.9,352,1.5,19.1,75,0.0,58.18,116.88,115.88,135.82,147.36,137.85,0,19
8937,3,2016-10-13 19:40:00,1,68,0,61,3,2,0,2,0,0,38,30,63,5,0,1015.8,1020.9,352,1.5,19.1,75,0.0,58.18,116.88,115.88,135.82,147.36,137.85,0,19
8938,1,2016-10-13 19:40:00,0,21,0,21,0,0,0,0,0,0,16,5,0,0,21,1015.8,1020.9,352,1.5,19.1,75,0.0,58.18,116.88,115.88,135.82,147.36,137.85,0,19
8939,1,2016-10-13 19:40:00,1,53,0,49,2,0,0,2,0,0,36,17,46,7,0,1015.8,1020.9,352,1.5,19.1,75,0.0,58.18,116.88,115.88,135.82,147.36,137.85,0,19
8940,2,2016-10-13 20:00:00,0,44,0,40,4,0,0,0,0,0,31,13,0,0,44,1015.8,1020.9,352,1.5,19.1,75,0.0,145.23,99.64,101.13,107.16,127.44,126.01,0,20
8941,3,2016-10-13 20:00:00,0,65,0,50,15,0,0,0,0,0,52,13,0,0,65,1015.8,1020.9,352,1.5,19.1,75,0.0,145.23,99.64,101.13,107.16,127.44,126.01,0,20
8942,3,2016-10-13 20:00:00,1,50,0,47,2,0,1,0,0,0,32,18,48,2,0,1015.8,1020.9,352,1.5,19.1,75,0.0,145.23,99.64,101.13,107.16,127.44,126.01,0,20
8943,1,2016-10-13 20:00:00,0,17,0,17,0,0,0,0,0,0,13,4,0,0,17,1015.8,1020.9,352,1.5,19.1,75,0.0,145.23,99.64,101.13,107.16,127.44,126.01,0,20
8944,1,2016-10-13 20:00:00,1,43,0,37,3,2,0,1,0,0,33,10,34,9,0,1015.8,1020.9,352,1.5,19.1,75,0.0,145.23,99.64,101.13,107.16,127.44,126.01,0,20
8945,2,2016-10-13 20:20:00,0,34,0,28,6,0,0,0,0,0,24,10,0,0,34,1015.8,1020.9,352,1.5,19.1,75,0.0,60.2,86.57,110.93,94.24,184.83727272727268,223.54,0,20
8946,3,2016-10-13 20:20:00,0,47,0,37,10,0,0,0,0,0,39,8,0,0,47,1015.8,1020.9,352,1.5,19.1,75,0.0,60.2,86.57,110.93,94.24,184.83727272727268,223.54,0,20
8947,3,2016-10-13 20:20:00,1,42,0,39,0,1,0,2,0,0,28,14,35,7,0,1015.8,1020.9,352,1.5,19.1,75,0.0,60.2,86.57,110.93,94.24,184.83727272727268,223.54,0,20
8948,1,2016-10-13 20:20:00,0,18,0,17,1,0,0,0,0,0,13,5,0,0,18,1015.8,1020.9,352,1.5,19.1,75,0.0,60.2,86.57,110.93,94.24,184.83727272727268,223.54,0,20
8949,1,2016-10-13 20:20:00,1,38,0,29,6,1,0,2,0,0,30,8,28,10,0,1015.8,1020.9,352,1.5,19.1,75,0.0,60.2,86.57,110.93,94.24,184.83727272727268,223.54,0,20
8950,2,2016-10-13 20:40:00,0,42,0,31,11,0,0,0,0,0,33,9,0,0,42,1015.8,1020.9,352,1.5,19.1,75,0.0,74.68,103.56,111.42,99.11269230769231,147.5,160.28473684210527,0,20
8951,3,2016-10-13 20:40:00,0,34,0,23,11,0,0,0,0,0,25,9,0,0,34,1015.8,1020.9,352,1.5,19.1,75,0.0,74.68,103.56,111.42,99.11269230769231,147.5,160.28473684210527,0,20
8952,3,2016-10-13 20:40:00,1,50,0,48,0,0,0,2,0,0,41,9,40,10,0,1015.8,1020.9,352,1.5,19.1,75,0.0,74.68,103.56,111.42,99.11269230769231,147.5,160.28473684210527,0,20
8953,1,2016-10-13 20:40:00,0,18,0,16,2,0,0,0,0,0,14,4,0,0,18,1015.8,1020.9,352,1.5,19.1,75,0.0,74.68,103.56,111.42,99.11269230769231,147.5,160.28473684210527,0,20
8954,1,2016-10-13 20:40:00,1,38,0,32,2,1,0,3,0,0,24,14,27,11,0,1015.8,1020.9,352,1.5,19.1,75,0.0,74.68,103.56,111.42,99.11269230769231,147.5,160.28473684210527,0,20
8955,2,2016-10-13 21:00:00,0,26,0,25,1,0,0,0,0,0,17,9,0,0,26,1015.9,1021.0,352,2.5,18.0,89,0.3,65.33,78.62,132.61,82.65,228.25,120.17,0,21
8956,3,2016-10-13 21:00:00,0,37,0,25,12,0,0,0,0,0,26,11,0,0,37,1015.9,1021.0,352,2.5,18.0,89,0.3,65.33,78.62,132.61,82.65,228.25,120.17,0,21
8957,3,2016-10-13 21:00:00,1,38,0,34,3,0,0,0,0,1,25,13,32,6,0,1015.9,1021.0,352,2.5,18.0,89,0.3,65.33,78.62,132.61,82.65,228.25,120.17,0,21
8958,1,2016-10-13 21:00:00,0,18,0,16,2,0,0,0,0,0,13,5,0,0,18,1015.9,1021.0,352,2.5,18.0,89,0.3,65.33,78.62,132.61,82.65,228.25,120.17,0,21
8959,1,2016-10-13 21:00:00,1,29,0,20,5,2,0,2,0,0,19,10,18,11,0,1015.9,1021.0,352,2.5,18.0,89,0.3,65.33,78.62,132.61,82.65,228.25,120.17,0,21
8960,2,2016-10-13 21:20:00,0,25,0,16,9,0,0,0,0,0,20,5,0,0,25,1015.9,1021.0,352,2.5,18.0,89,0.3,75.68,75.0,150.3,75.48,167.81,148.65,0,21
8961,3,2016-10-13 21:20:00,0,31,0,23,8,0,0,0,0,0,24,7,0,0,31,1015.9,1021.0,352,2.5,18.0,89,0.3,75.68,75.0,150.3,75.48,167.81,148.65,0,21
8962,3,2016-10-13 21:20:00,1,35,0,33,1,1,0,0,0,0,27,8,32,3,0,1015.9,1021.0,352,2.5,18.0,89,0.3,75.68,75.0,150.3,75.48,167.81,148.65,0,21
8963,1,2016-10-13 21:20:00,0,18,0,15,3,0,0,0,0,0,15,3,0,0,18,1015.9,1021.0,352,2.5,18.0,89,0.3,75.68,75.0,150.3,75.48,167.81,148.65,0,21
8964,1,2016-10-13 21:20:00,1,23,0,21,2,0,0,0,0,0,17,6,19,4,0,1015.9,1021.0,352,2.5,18.0,89,0.3,75.68,75.0,150.3,75.48,167.81,148.65,0,21
8965,2,2016-10-13 21:40:00,0,27,1,20,6,0,0,0,0,0,20,7,0,0,27,1015.9,1021.0,352,2.5,18.0,89,0.3,73.08,67.0,70.35,82.0,162.65,186.60636363636365,0,21
8966,3,2016-10-13 21:40:00,0,27,0,22,5,0,0,0,0,0,24,3,0,0,27,1015.9,1021.0,352,2.5,18.0,89,0.3,73.08,67.0,70.35,82.0,162.65,186.60636363636365,0,21
8967,3,2016-10-13 21:40:00,1,45,0,41,1,1,1,1,0,0,31,14,39,6,0,1015.9,1021.0,352,2.5,18.0,89,0.3,73.08,67.0,70.35,82.0,162.65,186.60636363636365,0,21
8968,1,2016-10-13 21:40:00,0,16,0,15,1,0,0,0,0,0,10,6,0,0,16,1015.9,1021.0,352,2.5,18.0,89,0.3,73.08,67.0,70.35,82.0,162.65,186.60636363636365,0,21
8969,1,2016-10-13 21:40:00,1,25,0,24,1,0,0,0,0,0,17,8,23,2,0,1015.9,1021.0,352,2.5,18.0,89,0.3,73.08,67.0,70.35,82.0,162.65,186.60636363636365,0,21
8970,2,2016-10-13 22:00:00,0,17,0,11,6,0,0,0,0,0,14,3,0,0,17,1015.9,1021.0,352,2.5,18.0,89,0.3,48.14,74.56,114.86769230769232,67.07,191.69545454545448,169.41,0,1
8971,3,2016-10-13 22:00:00,0,23,0,15,8,0,0,0,0,0,16,7,0,0,23,1015.9,1021.0,352,2.5,18.0,89,0.3,48.14,74.56,114.86769230769232,67.07,191.69545454545448,169.41,0,1
8972,3,2016-10-13 22:00:00,1,36,0,31,2,0,0,3,0,0,30,6,29,7,0,1015.9,1021.0,352,2.5,18.0,89,0.3,48.14,74.56,114.86769230769232,67.07,191.69545454545448,169.41,0,1
8973,1,2016-10-13 22:00:00,0,9,0,8,1,0,0,0,0,0,7,2,0,0,9,1015.9,1021.0,352,2.5,18.0,89,0.3,48.14,74.56,114.86769230769232,67.07,191.69545454545448,169.41,0,1
8974,1,2016-10-13 22:00:00,1,24,0,17,4,1,1,1,0,0,19,5,17,7,0,1015.9,1021.0,352,2.5,18.0,89,0.3,48.14,74.56,114.86769230769232,67.07,191.69545454545448,169.41,0,1
8975,2,2016-10-13 22:20:00,0,13,0,10,3,0,0,0,0,0,7,6,0,0,13,1015.9,1021.0,352,2.5,18.0,89,0.3,63.2,133.8,93.41,88.84,165.0886666666666,156.31699999999995,0,1
8976,3,2016-10-13 22:20:00,0,22,0,18,4,0,0,0,0,0,15,7,0,0,22,1015.9,1021.0,352,2.5,18.0,89,0.3,63.2,133.8,93.41,88.84,165.0886666666666,156.31699999999995,0,1
8977,3,2016-10-13 22:20:00,1,33,0,30,2,0,0,1,0,0,20,13,30,3,0,1015.9,1021.0,352,2.5,18.0,89,0.3,63.2,133.8,93.41,88.84,165.0886666666666,156.31699999999995,0,1
8978,1,2016-10-13 22:20:00,0,11,0,11,0,0,0,0,0,0,7,4,0,0,11,1015.9,1021.0,352,2.5,18.0,89,0.3,63.2,133.8,93.41,88.84,165.0886666666666,156.31699999999995,0,1
8979,1,2016-10-13 22:20:00,1,19,0,17,1,0,1,0,0,0,12,7,16,3,0,1015.9,1021.0,352,2.5,18.0,89,0.3,63.2,133.8,93.41,88.84,165.0886666666666,156.31699999999995,0,1
8980,2,2016-10-13 22:40:00,0,15,0,9,6,0,0,0,0,0,11,4,0,0,15,1015.9,1021.0,352,2.5,18.0,89,0.3,47.66,278.2,118.0154545454546,72.86,165.88,173.255,0,1
8981,3,2016-10-13 22:40:00,0,17,0,15,2,0,0,0,0,0,14,3,0,0,17,1015.9,1021.0,352,2.5,18.0,89,0.3,47.66,278.2,118.0154545454546,72.86,165.88,173.255,0,1
8982,3,2016-10-13 22:40:00,1,25,0,24,0,0,0,1,0,0,18,7,22,3,0,1015.9,1021.0,352,2.5,18.0,89,0.3,47.66,278.2,118.0154545454546,72.86,165.88,173.255,0,1
8983,1,2016-10-13 22:40:00,0,6,0,6,0,0,0,0,0,0,5,1,0,0,6,1015.9,1021.0,352,2.5,18.0,89,0.3,47.66,278.2,118.0154545454546,72.86,165.88,173.255,0,1
8984,1,2016-10-13 22:40:00,1,25,0,19,3,0,1,2,0,0,22,3,17,8,0,1015.9,1021.0,352,2.5,18.0,89,0.3,47.66,278.2,118.0154545454546,72.86,165.88,173.255,0,1
8985,2,2016-10-13 23:00:00,0,6,0,5,1,0,0,0,0,0,3,3,0,0,6,1015.9,1021.0,352,2.5,18.0,89,0.3,59.80208333333336,98.95666666666664,89.68,80.48842105263158,176.36882352941174,167.1999999999999,0,1
8986,3,2016-10-13 23:00:00,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,1015.9,1021.0,352,2.5,18.0,89,0.3,59.80208333333336,98.95666666666664,89.68,80.48842105263158,176.36882352941174,167.1999999999999,0,1
8987,3,2016-10-13 23:00:00,1,15,0,14,0,0,0,1,0,0,11,4,14,1,0,1015.9,1021.0,352,2.5,18.0,89,0.3,59.80208333333336,98.95666666666664,89.68,80.48842105263158,176.36882352941174,167.1999999999999,0,1
8988,1,2016-10-13 23:00:00,0,3,0,3,0,0,0,0,0,0,1,2,0,0,3,1015.9,1021.0,352,2.5,18.0,89,0.3,59.80208333333336,98.95666666666664,89.68,80.48842105263158,176.36882352941174,167.1999999999999,0,1
8989,1,2016-10-13 23:00:00,1,14,0,10,1,1,0,2,0,0,12,2,8,6,0,1015.9,1021.0,352,2.5,18.0,89,0.3,59.80208333333336,98.95666666666664,89.68,80.48842105263158,176.36882352941174,167.1999999999999,0,1
8990,2,2016-10-13 23:20:00,0,11,0,9,2,0,0,0,0,0,5,6,0,0,11,1015.9,1021.0,352,2.5,18.0,89,0.3,40.35,148.21,75.13,38.8,124.9,130.38,0,1
8991,3,2016-10-13 23:20:00,0,15,0,14,1,0,0,0,0,0,15,0,0,0,15,1015.9,1021.0,352,2.5,18.0,89,0.3,40.35,148.21,75.13,38.8,124.9,130.38,0,1
8992,3,2016-10-13 23:20:00,1,15,0,14,1,0,0,0,0,0,12,3,14,1,0,1015.9,1021.0,352,2.5,18.0,89,0.3,40.35,148.21,75.13,38.8,124.9,130.38,0,1
8993,1,2016-10-13 23:20:00,0,11,0,10,1,0,0,0,0,0,6,5,0,0,11,1015.9,1021.0,352,2.5,18.0,89,0.3,40.35,148.21,75.13,38.8,124.9,130.38,0,1
8994,1,2016-10-13 23:20:00,1,11,0,6,4,0,1,0,0,0,10,1,6,5,0,1015.9,1021.0,352,2.5,18.0,89,0.3,40.35,148.21,75.13,38.8,124.9,130.38,0,1
8995,2,2016-10-13 23:40:00,0,9,0,2,6,0,1,0,0,0,7,2,0,0,9,1015.9,1021.0,352,2.5,18.0,89,0.3,50.09347826086956,104.467,116.44200000000002,84.93545454545455,158.15400000000002,154.2640000000001,0,1
8996,3,2016-10-13 23:40:00,0,16,0,7,9,0,0,0,0,0,14,2,0,0,16,1015.9,1021.0,352,2.5,18.0,89,0.3,50.09347826086956,104.467,116.44200000000002,84.93545454545455,158.15400000000002,154.2640000000001,0,1
8997,3,2016-10-13 23:40:00,1,13,0,13,0,0,0,0,0,0,12,1,13,0,0,1015.9,1021.0,352,2.5,18.0,89,0.3,50.09347826086956,104.467,116.44200000000002,84.93545454545455,158.15400000000002,154.2640000000001,0,1
8998,1,2016-10-13 23:40:00,0,9,0,9,0,0,0,0,0,0,3,6,0,0,9,1015.9,1021.0,352,2.5,18.0,89,0.3,50.09347826086956,104.467,116.44200000000002,84.93545454545455,158.15400000000002,154.2640000000001,0,1
8999,1,2016-10-13 23:40:00,1,8,0,5,1,0,0,2,0,0,7,1,5,3,0,1015.9,1021.0,352,2.5,18.0,89,0.3,50.09347826086956,104.467,116.44200000000002,84.93545454545455,158.15400000000002,154.2640000000001,0,1
9000,2,2016-10-14 00:00:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1017.4,1022.5,46,3.0,18.4,88,0.0,60.2,96.36176470588234,91.41166666666668,51.4,154.95363636363632,161.71888888888898,1,0
9001,3,2016-10-14 00:00:00,0,16,0,12,2,0,0,2,0,0,14,2,0,0,16,1017.4,1022.5,46,3.0,18.4,88,0.0,60.2,96.36176470588234,91.41166666666668,51.4,154.95363636363632,161.71888888888898,1,0
9002,3,2016-10-14 00:00:00,1,128,0,119,2,3,1,3,0,0,96,32,108,20,0,1017.4,1022.5,46,3.0,18.4,88,0.0,60.2,96.36176470588234,91.41166666666668,51.4,154.95363636363632,161.71888888888898,1,0
9003,1,2016-10-14 00:00:00,0,15,0,11,1,2,0,1,0,0,14,1,0,0,15,1017.4,1022.5,46,3.0,18.4,88,0.0,60.2,96.36176470588234,91.41166666666668,51.4,154.95363636363632,161.71888888888898,1,0
9004,1,2016-10-14 00:00:00,1,122,0,99,9,4,6,3,0,1,89,33,92,30,0,1017.4,1022.5,46,3.0,18.4,88,0.0,60.2,96.36176470588234,91.41166666666668,51.4,154.95363636363632,161.71888888888898,1,0
9005,2,2016-10-14 00:20:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1017.4,1022.5,46,3.0,18.4,88,0.0,37.59,118.29941176470592,92.33,136.02,182.60666666666665,152.49499999999995,1,0
9006,3,2016-10-14 00:20:00,0,16,0,15,0,0,0,1,0,0,16,0,0,0,16,1017.4,1022.5,46,3.0,18.4,88,0.0,37.59,118.29941176470592,92.33,136.02,182.60666666666665,152.49499999999995,1,0
9007,3,2016-10-14 00:20:00,1,112,0,95,5,5,6,1,0,0,75,37,103,9,0,1017.4,1022.5,46,3.0,18.4,88,0.0,37.59,118.29941176470592,92.33,136.02,182.60666666666665,152.49499999999995,1,0
9008,1,2016-10-14 00:20:00,0,15,0,10,2,2,0,1,0,0,15,0,0,0,15,1017.4,1022.5,46,3.0,18.4,88,0.0,37.59,118.29941176470592,92.33,136.02,182.60666666666665,152.49499999999995,1,0
9009,1,2016-10-14 00:20:00,1,57,0,44,5,1,3,3,0,1,48,9,37,20,0,1017.4,1022.5,46,3.0,18.4,88,0.0,37.59,118.29941176470592,92.33,136.02,182.60666666666665,152.49499999999995,1,0
9010,2,2016-10-14 00:40:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1017.4,1022.5,46,3.0,18.4,88,0.0,45.25,98.41055555555555,126.7466666666666,79.73142857142855,165.66857142857137,221.9,1,0
9011,3,2016-10-14 00:40:00,0,18,0,15,1,0,0,2,0,0,17,1,0,0,18,1017.4,1022.5,46,3.0,18.4,88,0.0,45.25,98.41055555555555,126.7466666666666,79.73142857142855,165.66857142857137,221.9,1,0
9012,3,2016-10-14 00:40:00,1,81,0,59,4,0,16,2,0,0,48,33,74,7,0,1017.4,1022.5,46,3.0,18.4,88,0.0,45.25,98.41055555555555,126.7466666666666,79.73142857142855,165.66857142857137,221.9,1,0
9013,1,2016-10-14 00:40:00,0,8,0,7,0,0,0,1,0,0,8,0,0,0,8,1017.4,1022.5,46,3.0,18.4,88,0.0,45.25,98.41055555555555,126.7466666666666,79.73142857142855,165.66857142857137,221.9,1,0
9014,1,2016-10-14 00:40:00,1,32,0,26,3,0,0,1,0,2,26,6,23,9,0,1017.4,1022.5,46,3.0,18.4,88,0.0,45.25,98.41055555555555,126.7466666666666,79.73142857142855,165.66857142857137,221.9,1,0
9015,2,2016-10-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.4,1022.5,46,3.0,18.4,88,0.0,68.01347826086958,60.29,135.27375,150.09,184.69375,268.25666666666683,1,1
9016,3,2016-10-14 01:00:00,0,22,0,14,3,0,0,5,0,0,21,1,0,0,22,1017.4,1022.5,46,3.0,18.4,88,0.0,68.01347826086958,60.29,135.27375,150.09,184.69375,268.25666666666683,1,1
9017,3,2016-10-14 01:00:00,1,14,0,12,2,0,0,0,0,0,14,0,12,2,0,1017.4,1022.5,46,3.0,18.4,88,0.0,68.01347826086958,60.29,135.27375,150.09,184.69375,268.25666666666683,1,1
9018,1,2016-10-14 01:00:00,0,6,0,4,2,0,0,0,0,0,6,0,0,0,6,1017.4,1022.5,46,3.0,18.4,88,0.0,68.01347826086958,60.29,135.27375,150.09,184.69375,268.25666666666683,1,1
9019,1,2016-10-14 01:00:00,1,6,0,4,1,0,0,1,0,0,6,0,4,2,0,1017.4,1022.5,46,3.0,18.4,88,0.0,68.01347826086958,60.29,135.27375,150.09,184.69375,268.25666666666683,1,1
9020,2,2016-10-14 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.4,1022.5,46,3.0,18.4,88,0.0,51.55,90.57,760.82,85.83,144.62750000000003,142.29666666666662,1,1
9021,3,2016-10-14 01:20:00,0,16,0,10,4,0,0,2,0,0,15,1,0,0,16,1017.4,1022.5,46,3.0,18.4,88,0.0,51.55,90.57,760.82,85.83,144.62750000000003,142.29666666666662,1,1
9022,3,2016-10-14 01:20:00,1,12,0,9,2,0,1,0,0,0,10,2,10,2,0,1017.4,1022.5,46,3.0,18.4,88,0.0,51.55,90.57,760.82,85.83,144.62750000000003,142.29666666666662,1,1
9023,1,2016-10-14 01:20:00,0,11,0,8,1,1,0,1,0,0,10,1,0,0,11,1017.4,1022.5,46,3.0,18.4,88,0.0,51.55,90.57,760.82,85.83,144.62750000000003,142.29666666666662,1,1
9024,1,2016-10-14 01:20:00,1,10,0,6,3,0,0,1,0,0,8,2,6,4,0,1017.4,1022.5,46,3.0,18.4,88,0.0,51.55,90.57,760.82,85.83,144.62750000000003,142.29666666666662,1,1
9025,2,2016-10-14 01:40:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1017.4,1022.5,46,3.0,18.4,88,0.0,47.09,92.83333333333334,68.87,81.52833333333331,143.2,191.07499999999996,1,1
9026,3,2016-10-14 01:40:00,0,15,0,14,1,0,0,0,0,0,13,2,0,0,15,1017.4,1022.5,46,3.0,18.4,88,0.0,47.09,92.83333333333334,68.87,81.52833333333331,143.2,191.07499999999996,1,1
9027,3,2016-10-14 01:40:00,1,14,0,9,0,0,0,5,0,0,11,3,9,5,0,1017.4,1022.5,46,3.0,18.4,88,0.0,47.09,92.83333333333334,68.87,81.52833333333331,143.2,191.07499999999996,1,1
9028,1,2016-10-14 01:40:00,0,12,0,7,2,2,0,1,0,0,12,0,0,0,12,1017.4,1022.5,46,3.0,18.4,88,0.0,47.09,92.83333333333334,68.87,81.52833333333331,143.2,191.07499999999996,1,1
9029,1,2016-10-14 01:40:00,1,7,0,5,1,0,0,1,0,0,6,1,4,3,0,1017.4,1022.5,46,3.0,18.4,88,0.0,47.09,92.83333333333334,68.87,81.52833333333331,143.2,191.07499999999996,1,1
9030,2,2016-10-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.4,1022.5,46,3.0,18.4,88,0.0,35.09,98.36285714285714,107.46999999999996,61.77999999999997,129.39249999999996,150.81,1,1
9031,3,2016-10-14 02:00:00,0,12,0,12,0,0,0,0,0,0,12,0,0,0,12,1017.4,1022.5,46,3.0,18.4,88,0.0,35.09,98.36285714285714,107.46999999999996,61.77999999999997,129.39249999999996,150.81,1,1
9032,3,2016-10-14 02:00:00,1,6,0,5,0,0,0,1,0,0,4,2,4,2,0,1017.4,1022.5,46,3.0,18.4,88,0.0,35.09,98.36285714285714,107.46999999999996,61.77999999999997,129.39249999999996,150.81,1,1
9033,1,2016-10-14 02:00:00,0,7,0,4,1,1,0,1,0,0,7,0,0,0,7,1017.4,1022.5,46,3.0,18.4,88,0.0,35.09,98.36285714285714,107.46999999999996,61.77999999999997,129.39249999999996,150.81,1,1
9034,1,2016-10-14 02:00:00,1,9,0,5,1,0,1,2,0,0,9,0,4,5,0,1017.4,1022.5,46,3.0,18.4,88,0.0,35.09,98.36285714285714,107.46999999999996,61.77999999999997,129.39249999999996,150.81,1,1
9035,2,2016-10-14 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.4,1022.5,46,3.0,18.4,88,0.0,55.93086956521737,89.88124999999997,101.41,101.1,169.68499999999997,172.69999999999993,1,1
9036,3,2016-10-14 02:20:00,0,14,0,12,0,0,0,2,0,0,14,0,0,0,14,1017.4,1022.5,46,3.0,18.4,88,0.0,55.93086956521737,89.88124999999997,101.41,101.1,169.68499999999997,172.69999999999993,1,1
9037,3,2016-10-14 02:20:00,1,5,0,2,0,0,0,3,0,0,4,1,2,3,0,1017.4,1022.5,46,3.0,18.4,88,0.0,55.93086956521737,89.88124999999997,101.41,101.1,169.68499999999997,172.69999999999993,1,1
9038,1,2016-10-14 02:20:00,0,5,0,3,2,0,0,0,0,0,4,1,0,0,5,1017.4,1022.5,46,3.0,18.4,88,0.0,55.93086956521737,89.88124999999997,101.41,101.1,169.68499999999997,172.69999999999993,1,1
9039,1,2016-10-14 02:20:00,1,8,0,5,0,0,0,3,0,0,8,0,3,5,0,1017.4,1022.5,46,3.0,18.4,88,0.0,55.93086956521737,89.88124999999997,101.41,101.1,169.68499999999997,172.69999999999993,1,1
9040,2,2016-10-14 02:40:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1017.4,1022.5,46,3.0,18.4,88,0.0,41.84,86.82,146.60500000000005,85.95666666666668,182.8333333333334,173.24499999999995,1,1
9041,3,2016-10-14 02:40:00,0,16,0,13,2,1,0,0,0,0,13,3,0,0,16,1017.4,1022.5,46,3.0,18.4,88,0.0,41.84,86.82,146.60500000000005,85.95666666666668,182.8333333333334,173.24499999999995,1,1
9042,3,2016-10-14 02:40:00,1,9,0,5,2,0,0,2,0,0,8,1,5,4,0,1017.4,1022.5,46,3.0,18.4,88,0.0,41.84,86.82,146.60500000000005,85.95666666666668,182.8333333333334,173.24499999999995,1,1
9043,1,2016-10-14 02:40:00,0,12,0,4,1,4,0,3,0,0,12,0,0,0,12,1017.4,1022.5,46,3.0,18.4,88,0.0,41.84,86.82,146.60500000000005,85.95666666666668,182.8333333333334,173.24499999999995,1,1
9044,1,2016-10-14 02:40:00,1,6,0,5,1,0,0,0,0,0,6,0,1,5,0,1017.4,1022.5,46,3.0,18.4,88,0.0,41.84,86.82,146.60500000000005,85.95666666666668,182.8333333333334,173.24499999999995,1,1
9045,2,2016-10-14 03:00:00,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,1017.8,1022.9,2,1.6,18.8,82,0.0,50.375789473684215,104.32071428571426,125.2466666666666,103.14666666666666,127.67500000000004,189.85,1,1
9046,3,2016-10-14 03:00:00,0,13,0,13,0,0,0,0,0,0,12,1,0,0,13,1017.8,1022.9,2,1.6,18.8,82,0.0,50.375789473684215,104.32071428571426,125.2466666666666,103.14666666666666,127.67500000000004,189.85,1,1
9047,3,2016-10-14 03:00:00,1,2,0,1,0,1,0,0,0,0,2,0,1,1,0,1017.8,1022.9,2,1.6,18.8,82,0.0,50.375789473684215,104.32071428571426,125.2466666666666,103.14666666666666,127.67500000000004,189.85,1,1
9048,1,2016-10-14 03:00:00,0,4,0,3,1,0,0,0,0,0,2,2,0,0,4,1017.8,1022.9,2,1.6,18.8,82,0.0,50.375789473684215,104.32071428571426,125.2466666666666,103.14666666666666,127.67500000000004,189.85,1,1
9049,1,2016-10-14 03:00:00,1,7,0,3,4,0,0,0,0,0,7,0,2,5,0,1017.8,1022.9,2,1.6,18.8,82,0.0,50.375789473684215,104.32071428571426,125.2466666666666,103.14666666666666,127.67500000000004,189.85,1,1
9050,2,2016-10-14 03:20:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1017.8,1022.9,2,1.6,18.8,82,0.0,48.04208333333335,63.68,92.37857142857142,95.71363636363638,139.9775,267.5325,1,1
9051,3,2016-10-14 03:20:00,0,12,0,10,1,0,0,1,0,0,11,1,0,0,12,1017.8,1022.9,2,1.6,18.8,82,0.0,48.04208333333335,63.68,92.37857142857142,95.71363636363638,139.9775,267.5325,1,1
9052,3,2016-10-14 03:20:00,1,6,0,4,0,0,0,2,0,0,5,1,3,3,0,1017.8,1022.9,2,1.6,18.8,82,0.0,48.04208333333335,63.68,92.37857142857142,95.71363636363638,139.9775,267.5325,1,1
9053,1,2016-10-14 03:20:00,0,3,0,2,0,1,0,0,0,0,3,0,0,0,3,1017.8,1022.9,2,1.6,18.8,82,0.0,48.04208333333335,63.68,92.37857142857142,95.71363636363638,139.9775,267.5325,1,1
