"tollgate_id","time_window","direction","volume","volume_model0","volume_model1","volume_model2","volume_model3","volume_model4","volume_model5","volume_model6","volume_model7","volume_etc0","volume_etc1","volume_type0","volume_type1","volume_type2"
"2","2016-10-08 23:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 00:00:00","0","13","0","12","1","0","0","0","0","0","11","2","0","0","13"
"3","2016-10-09 00:00:00","1","141","0","125","4","6","0","4","0","2","103","38","119","22","0"
"1","2016-10-09 00:00:00","0","7","0","4","0","1","0","2","0","0","7","0","0","0","7"
"1","2016-10-09 00:00:00","1","130","0","113","12","2","2","0","0","1","104","26","96","34","0"
"2","2016-10-09 00:00:00","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1"
"3","2016-10-09 00:20:00","0","14","0","13","1","0","0","0","0","0","12","2","0","0","14"
"3","2016-10-09 00:20:00","1","92","0","90","0","1","1","0","0","0","75","17","87","5","0"
"1","2016-10-09 00:20:00","0","7","0","5","1","0","0","1","0","0","7","0","0","0","7"
"1","2016-10-09 00:20:00","1","56","0","45","6","3","1","0","0","1","44","12","28","28","0"
"2","2016-10-09 00:20:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-10-09 00:40:00","0","12","0","11","0","1","0","0","0","0","10","2","0","0","12"
"3","2016-10-09 00:40:00","1","53","0","46","3","1","0","2","0","1","34","19","44","9","0"
"1","2016-10-09 00:40:00","0","8","0","5","2","0","0","1","0","0","8","0","0","0","8"
"1","2016-10-09 00:40:00","1","21","0","17","1","1","1","1","0","0","14","7","18","3","0"
"2","2016-10-09 00:40:00","0","2","0","2","0","0","0","0","0","0","0","2","0","0","2"
"3","2016-10-09 01:00:00","0","19","0","16","0","0","0","3","0","0","16","3","0","0","19"
"3","2016-10-09 01:00:00","1","8","0","7","0","0","1","0","0","0","4","4","7","1","0"
"1","2016-10-09 01:00:00","0","6","0","4","0","1","0","1","0","0","5","1","0","0","6"
"1","2016-10-09 01:00:00","1","5","0","5","0","0","0","0","0","0","5","0","5","0","0"
"2","2016-10-09 01:00:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-10-09 01:20:00","0","15","0","15","0","0","0","0","0","0","14","1","0","0","15"
"3","2016-10-09 01:20:00","1","3","0","3","0","0","0","0","0","0","2","1","3","0","0"
"1","2016-10-09 01:20:00","0","9","0","6","2","1","0","0","0","0","9","0","0","0","9"
"1","2016-10-09 01:20:00","1","3","0","2","0","1","0","0","0","0","3","0","1","2","0"
"2","2016-10-09 01:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 01:40:00","0","13","0","12","0","0","0","1","0","0","12","1","0","0","13"
"3","2016-10-09 01:40:00","1","8","0","5","1","0","2","0","0","0","7","1","5","3","0"
"1","2016-10-09 01:40:00","0","3","0","3","0","0","0","0","0","0","3","0","0","0","3"
"1","2016-10-09 01:40:00","1","7","0","5","0","0","0","2","0","0","6","1","4","3","0"
"2","2016-10-09 01:40:00","0","3","0","3","0","0","0","0","0","0","0","3","0","0","3"
"3","2016-10-09 02:00:00","0","9","0","6","1","0","0","2","0","0","9","0","0","0","9"
"3","2016-10-09 02:00:00","1","2","0","2","0","0","0","0","0","0","2","0","2","0","0"
"1","2016-10-09 02:00:00","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1"
"1","2016-10-09 02:00:00","1","6","0","3","0","0","0","3","0","0","5","1","2","4","0"
"2","2016-10-09 02:00:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-10-09 02:20:00","0","11","0","10","0","0","0","1","0","0","11","0","0","0","11"
"3","2016-10-09 02:20:00","1","2","0","0","0","0","0","2","0","0","2","0","0","2","0"
"1","2016-10-09 02:20:00","0","9","0","3","3","0","0","2","0","1","9","0","0","0","9"
"1","2016-10-09 02:20:00","1","6","0","5","1","0","0","0","0","0","5","1","2","4","0"
"2","2016-10-09 02:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 02:40:00","0","15","0","14","0","0","0","1","0","0","14","1","0","0","15"
"3","2016-10-09 02:40:00","1","5","0","4","0","0","0","1","0","0","5","0","4","1","0"
"1","2016-10-09 02:40:00","0","7","0","2","3","1","0","1","0","0","7","0","0","0","7"
"1","2016-10-09 02:40:00","1","5","0","4","0","0","0","1","0","0","5","0","1","4","0"
"2","2016-10-09 02:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 03:00:00","0","12","0","11","1","0","0","0","0","0","11","1","0","0","12"
"3","2016-10-09 03:00:00","1","3","0","2","0","0","0","1","0","0","3","0","2","1","0"
"1","2016-10-09 03:00:00","0","4","0","0","2","0","0","2","0","0","4","0","0","0","4"
"1","2016-10-09 03:00:00","1","8","0","8","0","0","0","0","0","0","7","1","4","4","0"
"2","2016-10-09 03:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 03:20:00","0","16","0","14","1","0","0","1","0","0","16","0","0","0","16"
"3","2016-10-09 03:20:00","1","6","0","3","1","1","0","1","0","0","5","1","1","5","0"
"1","2016-10-09 03:20:00","0","6","0","2","3","1","0","0","0","0","6","0","0","0","6"
"1","2016-10-09 03:20:00","1","13","0","10","2","1","0","0","0","0","13","0","2","11","0"
"2","2016-10-09 03:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 03:40:00","0","9","0","8","0","0","0","1","0","0","8","1","0","0","9"
"3","2016-10-09 03:40:00","1","4","0","2","2","0","0","0","0","0","3","1","2","2","0"
"1","2016-10-09 03:40:00","0","5","0","2","1","0","0","2","0","0","4","1","0","0","5"
"1","2016-10-09 03:40:00","1","12","0","11","1","0","0","0","0","0","11","1","5","7","0"
"2","2016-10-09 03:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 04:00:00","0","8","0","5","0","0","0","3","0","0","8","0","0","0","8"
"3","2016-10-09 04:00:00","1","7","0","5","0","1","0","1","0","0","7","0","4","3","0"
"1","2016-10-09 04:00:00","0","13","0","6","1","3","0","3","0","0","13","0","0","0","13"
"1","2016-10-09 04:00:00","1","15","0","13","1","0","0","1","0","0","14","1","8","7","0"
"2","2016-10-09 04:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-09 04:20:00","0","22","0","17","2","0","0","3","0","0","21","1","0","0","22"
"3","2016-10-09 04:20:00","1","3","0","1","1","0","1","0","0","0","3","0","1","2","0"
"1","2016-10-09 04:20:00","0","8","0","4","2","0","0","2","0","0","8","0","0","0","8"
"1","2016-10-09 04:20:00","1","25","0","22","1","0","0","2","0","0","24","1","10","15","0"
"2","2016-10-09 04:20:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-10-09 04:40:00","0","15","0","10","1","1","0","3","0","0","15","0","0","0","15"
"3","2016-10-09 04:40:00","1","7","0","0","4","1","0","2","0","0","7","0","0","7","0"
"1","2016-10-09 04:40:00","0","10","0","5","1","1","0","3","0","0","10","0","0","0","10"
"1","2016-10-09 04:40:00","1","21","0","16","1","1","0","3","0","0","19","2","8","13","0"
"2","2016-10-09 04:40:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-10-09 05:00:00","0","18","0","12","6","0","0","0","0","0","17","1","0","0","18"
"3","2016-10-09 05:00:00","1","5","0","4","0","0","0","1","0","0","4","1","4","1","0"
"1","2016-10-09 05:00:00","0","4","0","1","3","0","0","0","0","0","4","0","0","0","4"
"1","2016-10-09 05:00:00","1","31","0","23","3","2","0","3","0","0","31","0","13","18","0"
"2","2016-10-09 05:00:00","0","12","0","5","7","0","0","0","0","0","11","1","0","0","12"
"3","2016-10-09 05:20:00","0","10","0","4","6","0","0","0","0","0","9","1","0","0","10"
"3","2016-10-09 05:20:00","1","9","0","7","1","0","0","1","0","0","7","2","6","3","0"
"1","2016-10-09 05:20:00","0","7","0","6","1","0","0","0","0","0","6","1","0","0","7"
"1","2016-10-09 05:20:00","1","24","0","19","1","4","0","0","0","0","24","0","9","15","0"
"2","2016-10-09 05:20:00","0","8","0","7","1","0","0","0","0","0","7","1","0","0","8"
"3","2016-10-09 05:40:00","0","21","0","15","6","0","0","0","0","0","17","4","0","0","21"
"3","2016-10-09 05:40:00","1","23","0","14","2","3","1","3","0","0","21","2","11","12","0"
"1","2016-10-09 05:40:00","0","10","0","9","1","0","0","0","0","0","6","4","0","0","10"
"1","2016-10-09 05:40:00","1","33","0","21","5","2","1","4","0","0","32","1","10","23","0"
"2","2016-10-09 05:40:00","0","18","0","14","4","0","0","0","0","0","13","5","0","0","18"
"3","2016-10-09 06:00:00","0","21","0","15","6","0","0","0","0","0","18","3","0","0","21"
"3","2016-10-09 06:00:00","1","16","0","10","3","0","0","3","0","0","13","3","7","9","0"
"1","2016-10-09 06:00:00","0","8","0","5","3","0","0","0","0","0","6","2","0","0","8"
"1","2016-10-09 06:00:00","1","33","0","24","3","1","0","5","0","0","28","5","13","20","0"
"2","2016-10-09 06:00:00","0","29","0","24","5","0","0","0","0","0","24","5","0","0","29"
"3","2016-10-09 06:20:00","0","46","0","31","15","0","0","0","0","0","38","8","0","0","46"
"3","2016-10-09 06:20:00","1","33","0","25","4","3","0","1","0","0","27","6","16","17","0"
"1","2016-10-09 06:20:00","0","9","0","6","3","0","0","0","0","0","8","1","0","0","9"
"1","2016-10-09 06:20:00","1","41","0","27","7","4","0","3","0","0","38","3","18","23","0"
"2","2016-10-09 06:20:00","0","31","0","23","8","0","0","0","0","0","26","5","0","0","31"
"3","2016-10-09 06:40:00","0","75","1","57","13","2","2","0","0","0","46","29","0","0","75"
"3","2016-10-09 06:40:00","1","46","0","36","4","2","2","2","0","0","29","17","32","14","0"
"1","2016-10-09 06:40:00","0","17","0","10","4","2","1","0","0","0","13","4","0","0","17"
"1","2016-10-09 06:40:00","1","53","0","38","4","10","1","0","0","0","43","10","29","24","0"
"2","2016-10-09 06:40:00","0","45","0","40","5","0","0","0","0","0","35","10","0","0","45"
"3","2016-10-09 07:00:00","0","107","0","81","19","1","6","0","0","0","73","34","0","0","107"
"3","2016-10-09 07:00:00","1","48","0","40","6","0","1","1","0","0","39","9","32","16","0"
"1","2016-10-09 07:00:00","0","26","0","20","5","0","1","0","0","0","16","10","0","0","26"
"1","2016-10-09 07:00:00","1","66","0","49","7","3","2","3","0","2","51","15","42","24","0"
"2","2016-10-09 07:00:00","0","61","0","56","4","0","1","0","0","0","33","28","0","0","61"
"3","2016-10-09 07:20:00","0","109","0","94","13","1","1","0","0","0","74","35","0","0","109"
"3","2016-10-09 07:20:00","1","62","0","59","0","1","0","2","0","0","45","17","52","10","0"
"1","2016-10-09 07:20:00","0","25","0","24","1","0","0","0","0","0","12","13","0","0","25"
"1","2016-10-09 07:20:00","1","81","0","70","7","2","1","1","0","0","62","19","57","24","0"
"2","2016-10-09 07:20:00","0","99","0","94","4","1","0","0","0","0","52","47","0","0","99"
"3","2016-10-09 07:40:00","0","110","0","101","9","0","0","0","0","0","73","37","0","0","110"
"3","2016-10-09 07:40:00","1","80","0","75","4","1","0","0","0","0","61","19","72","8","0"
"1","2016-10-09 07:40:00","0","33","0","32","1","0","0","0","0","0","21","12","0","0","33"
"1","2016-10-09 07:40:00","1","93","0","77","6","9","1","0","0","0","66","27","70","23","0"
"2","2016-10-09 07:40:00","0","100","0","91","9","0","0","0","0","0","63","37","0","0","100"
"3","2016-10-09 08:00:00","0","136","0","123","12","0","1","0","0","0","94","42","0","0","136"
"3","2016-10-09 08:00:00","1","112","0","107","4","1","0","0","0","0","74","38","103","9","0"
"1","2016-10-09 08:00:00","0","46","0","42","3","1","0","0","0","0","30","16","0","0","46"
"1","2016-10-09 08:00:00","1","117","0","101","7","3","2","3","0","1","90","27","92","25","0"
"2","2016-10-09 08:00:00","0","125","0","120","4","0","1","0","0","0","93","32","0","0","125"
"3","2016-10-09 08:20:00","0","156","1","139","16","0","0","0","0","0","99","57","0","0","156"
"3","2016-10-09 08:20:00","1","109","0","101","4","4","0","0","0","0","77","32","96","13","0"
"1","2016-10-09 08:20:00","0","39","0","37","2","0","0","0","0","0","28","11","0","0","39"
"1","2016-10-09 08:20:00","1","121","0","107","6","2","3","3","0","0","91","30","101","20","0"
"2","2016-10-09 08:20:00","0","114","0","101","12","1","0","0","0","0","82","32","0","0","114"
"3","2016-10-09 08:40:00","0","145","0","126","17","1","1","0","0","0","106","39","0","0","145"
"3","2016-10-09 08:40:00","1","105","0","99","3","2","1","0","0","0","62","43","89","16","0"
"1","2016-10-09 08:40:00","0","35","0","34","1","0","0","0","0","0","22","13","0","0","35"
"1","2016-10-09 08:40:00","1","103","0","94","4","1","2","1","0","1","78","25","81","22","0"
"2","2016-10-09 08:40:00","0","113","0","107","5","1","0","0","0","0","77","36","0","0","113"
"3","2016-10-09 09:00:00","0","128","0","106","21","0","1","0","0","0","91","37","0","0","128"
"3","2016-10-09 09:00:00","1","109","0","105","1","2","0","1","0","0","68","41","100","9","0"
"1","2016-10-09 09:00:00","0","45","0","38","7","0","0","0","0","0","35","10","0","0","45"
"1","2016-10-09 09:00:00","1","127","0","111","9","3","2","0","0","2","99","28","105","22","0"
"2","2016-10-09 09:00:00","0","125","0","112","11","1","1","0","0","0","88","37","0","0","125"
"3","2016-10-09 09:20:00","0","122","0","105","11","2","4","0","0","0","92","30","0","0","122"
"3","2016-10-09 09:20:00","1","102","0","94","2","2","1","2","0","1","70","32","92","10","0"
"1","2016-10-09 09:20:00","0","41","0","40","1","0","0","0","0","0","34","7","0","0","41"
"1","2016-10-09 09:20:00","1","93","0","86","1","1","3","1","0","1","69","24","81","12","0"
"2","2016-10-09 09:20:00","0","94","0","86","8","0","0","0","0","0","77","17","0","0","94"
"3","2016-10-09 09:40:00","0","97","0","75","22","0","0","0","0","0","71","26","0","0","97"
"3","2016-10-09 09:40:00","1","82","0","72","5","1","2","2","0","0","62","20","66","16","0"
"1","2016-10-09 09:40:00","0","41","0","39","2","0","0","0","0","0","34","7","0","0","41"
"1","2016-10-09 09:40:00","1","75","0","67","5","2","1","0","0","0","60","15","60","15","0"
"2","2016-10-09 09:40:00","0","80","0","68","12","0","0","0","0","0","62","18","0","0","80"
"3","2016-10-09 10:00:00","0","100","0","81","17","1","1","0","0","0","72","28","0","0","100"
"3","2016-10-09 10:00:00","1","82","0","76","5","0","0","1","0","0","57","25","67","15","0"
"1","2016-10-09 10:00:00","0","28","0","28","0","0","0","0","0","0","24","4","0","0","28"
"1","2016-10-09 10:00:00","1","73","0","64","2","3","4","0","0","0","57","16","53","20","0"
"2","2016-10-09 10:00:00","0","66","0","59","7","0","0","0","0","0","52","14","0","0","66"
"3","2016-10-09 10:20:00","0","89","0","73","15","0","1","0","0","0","68","21","0","0","89"
"3","2016-10-09 10:20:00","1","81","0","77","1","1","0","2","0","0","61","20","70","11","0"
"1","2016-10-09 10:20:00","0","40","0","38","2","0","0","0","0","0","33","7","0","0","40"
"1","2016-10-09 10:20:00","1","98","0","87","5","1","1","4","0","0","77","21","70","28","0"
"2","2016-10-09 10:20:00","0","79","0","64","15","0","0","0","0","0","64","15","0","0","79"
"3","2016-10-09 10:40:00","0","106","0","78","27","0","1","0","0","0","86","20","0","0","106"
"3","2016-10-09 10:40:00","1","86","0","80","3","2","0","1","0","0","71","15","73","13","0"
"1","2016-10-09 10:40:00","0","39","0","36","3","0","0","0","0","0","32","7","0","0","39"
"1","2016-10-09 10:40:00","1","87","0","71","8","3","3","2","0","0","67","20","61","26","0"
"2","2016-10-09 10:40:00","0","64","0","58","6","0","0","0","0","0","46","18","0","0","64"
"3","2016-10-09 11:00:00","0","116","0","97","17","0","2","0","0","0","82","34","0","0","116"
"3","2016-10-09 11:00:00","1","63","0","58","3","2","0","0","0","0","50","13","54","9","0"
"1","2016-10-09 11:00:00","0","38","0","29","8","1","0","0","0","0","31","7","0","0","38"
"1","2016-10-09 11:00:00","1","72","0","57","10","3","1","1","0","0","55","17","49","23","0"
"2","2016-10-09 11:00:00","0","64","0","50","14","0","0","0","0","0","50","14","0","0","64"
"3","2016-10-09 11:20:00","0","100","0","83","16","0","1","0","0","0","81","19","0","0","100"
"3","2016-10-09 11:20:00","1","79","0","71","2","1","0","5","0","0","58","21","63","16","0"
"1","2016-10-09 11:20:00","0","28","0","22","6","0","0","0","0","0","24","4","0","0","28"
"1","2016-10-09 11:20:00","1","64","0","49","5","3","1","6","0","0","52","12","44","20","0"
"2","2016-10-09 11:20:00","0","52","0","44","8","0","0","0","0","0","42","10","0","0","52"
"3","2016-10-09 11:40:00","0","74","0","58","15","0","1","0","0","0","57","17","0","0","74"
"3","2016-10-09 11:40:00","1","81","0","73","2","4","0","2","0","0","62","19","67","14","0"
"1","2016-10-09 11:40:00","0","26","0","23","3","0","0","0","0","0","19","7","0","0","26"
"1","2016-10-09 11:40:00","1","88","0","71","11","3","1","2","0","0","69","19","57","31","0"
"2","2016-10-09 11:40:00","0","61","0","51","10","0","0","0","0","0","46","15","0","0","61"
"3","2016-10-09 12:00:00","0","83","0","70","13","0","0","0","0","0","61","22","0","0","83"
"3","2016-10-09 12:00:00","1","83","0","75","4","4","0","0","0","0","64","19","65","18","0"
"1","2016-10-09 12:00:00","0","39","0","36","3","0","0","0","0","0","31","8","0","0","39"
"1","2016-10-09 12:00:00","1","89","0","77","7","4","1","0","0","0","71","18","72","17","0"
"2","2016-10-09 12:00:00","0","65","0","58","6","0","1","0","0","0","52","13","0","0","65"
"3","2016-10-09 12:20:00","0","86","0","67","16","0","3","0","0","0","65","21","0","0","86"
"3","2016-10-09 12:20:00","1","81","0","73","4","3","0","1","0","0","59","22","69","12","0"
"1","2016-10-09 12:20:00","0","33","0","30","1","1","1","0","0","0","24","9","0","0","33"
"1","2016-10-09 12:20:00","1","86","0","67","11","4","3","1","0","0","71","15","64","22","0"
"2","2016-10-09 12:20:00","0","68","0","58","9","0","1","0","0","0","45","23","0","0","68"
"3","2016-10-09 12:40:00","0","106","0","87","18","0","1","0","0","0","81","25","0","0","106"
"3","2016-10-09 12:40:00","1","88","0","77","5","3","0","3","0","0","70","18","68","20","0"
"1","2016-10-09 12:40:00","0","43","0","43","0","0","0","0","0","0","34","9","0","0","43"
"1","2016-10-09 12:40:00","1","94","0","75","11","2","2","4","0","0","63","31","69","25","0"
"2","2016-10-09 12:40:00","0","63","0","55","8","0","0","0","0","0","53","10","0","0","63"
"3","2016-10-09 13:00:00","0","104","0","79","23","1","1","0","0","0","80","24","0","0","104"
"3","2016-10-09 13:00:00","1","112","0","103","5","1","1","2","0","0","74","38","100","12","0"
"1","2016-10-09 13:00:00","0","39","0","38","0","1","0","0","0","0","21","18","0","0","39"
"1","2016-10-09 13:00:00","1","104","0","92","7","1","1","3","0","0","78","26","71","33","0"
"2","2016-10-09 13:00:00","0","66","0","64","2","0","0","0","0","0","48","18","0","0","66"
"3","2016-10-09 13:20:00","0","84","0","68","14","0","2","0","0","0","63","21","0","0","84"
"3","2016-10-09 13:20:00","1","95","0","85","6","0","1","3","0","0","66","29","80","15","0"
"1","2016-10-09 13:20:00","0","46","0","44","2","0","0","0","0","0","37","9","0","0","46"
"1","2016-10-09 13:20:00","1","104","0","89","10","1","2","2","0","0","79","25","74","30","0"
"2","2016-10-09 13:20:00","0","61","0","53","6","2","0","0","0","0","47","14","0","0","61"
"3","2016-10-09 13:40:00","0","109","0","84","22","0","3","0","0","0","74","35","0","0","109"
"3","2016-10-09 13:40:00","1","109","0","96","4","6","0","3","0","0","79","30","97","12","0"
"1","2016-10-09 13:40:00","0","32","0","28","1","2","1","0","0","0","27","5","0","0","32"
"1","2016-10-09 13:40:00","1","122","0","109","8","4","1","0","0","0","91","31","101","21","0"
"2","2016-10-09 13:40:00","0","48","0","41","6","1","0","0","0","0","31","17","0","0","48"
"3","2016-10-09 14:00:00","0","106","0","84","19","1","2","0","0","0","81","25","0","0","106"
"3","2016-10-09 14:00:00","1","120","0","112","3","1","2","2","0","0","91","29","104","16","0"
"1","2016-10-09 14:00:00","0","48","0","45","2","1","0","0","0","0","36","12","0","0","48"
"1","2016-10-09 14:00:00","1","96","0","80","8","5","0","3","0","0","80","16","71","25","0"
"2","2016-10-09 14:00:00","0","64","0","54","8","0","0","0","0","2","49","15","0","0","64"
"3","2016-10-09 14:20:00","0","92","0","71","19","0","2","0","0","0","68","24","0","0","92"
"3","2016-10-09 14:20:00","1","119","0","114","1","0","1","3","0","0","88","31","104","15","0"
"1","2016-10-09 14:20:00","0","36","0","32","4","0","0","0","0","0","28","8","0","0","36"
"1","2016-10-09 14:20:00","1","105","0","92","3","1","1","7","0","1","79","26","75","30","0"
"2","2016-10-09 14:20:00","0","54","0","49","5","0","0","0","0","0","40","14","0","0","54"
"3","2016-10-09 14:40:00","0","111","1","85","22","0","3","0","0","0","84","27","0","0","111"
"3","2016-10-09 14:40:00","1","81","0","74","5","2","0","0","0","0","64","17","65","16","0"
"1","2016-10-09 14:40:00","0","54","0","49","5","0","0","0","0","0","36","18","0","0","54"
"1","2016-10-09 14:40:00","1","92","0","84","3","1","2","2","0","0","67","25","72","20","0"
"2","2016-10-09 14:40:00","0","65","0","58","6","0","1","0","0","0","49","16","0","0","65"
"3","2016-10-09 15:00:00","0","104","0","89","11","1","3","0","0","0","71","33","0","0","104"
"3","2016-10-09 15:00:00","1","97","0","90","4","2","0","1","0","0","82","15","89","8","0"
"1","2016-10-09 15:00:00","0","49","0","43","6","0","0","0","0","0","40","9","0","0","49"
"1","2016-10-09 15:00:00","1","84","0","81","2","0","1","0","0","0","58","26","76","8","0"
"2","2016-10-09 15:00:00","0","74","0","64","9","0","1","0","0","0","61","13","0","0","74"
"3","2016-10-09 15:20:00","0","119","0","95","21","2","1","0","0","0","90","29","0","0","119"
"3","2016-10-09 15:20:00","1","95","0","92","1","0","0","2","0","0","67","28","87","8","0"
"1","2016-10-09 15:20:00","0","40","0","38","1","1","0","0","0","0","30","10","0","0","40"
"1","2016-10-09 15:20:00","1","90","0","79","9","0","2","0","0","0","62","28","72","18","0"
"2","2016-10-09 15:20:00","0","61","0","53","8","0","0","0","0","0","49","12","0","0","61"
"3","2016-10-09 15:40:00","0","113","0","94","19","0","0","0","0","0","83","30","0","0","113"
"3","2016-10-09 15:40:00","1","89","0","86","1","1","1","0","0","0","69","20","83","6","0"
"1","2016-10-09 15:40:00","0","48","0","44","4","0","0","0","0","0","33","15","0","0","48"
"1","2016-10-09 15:40:00","1","107","0","94","7","0","1","5","0","0","86","21","79","28","0"
"2","2016-10-09 15:40:00","0","69","0","57","11","0","1","0","0","0","52","17","0","0","69"
"3","2016-10-09 16:00:00","0","110","0","87","22","0","1","0","0","0","84","26","0","0","110"
"3","2016-10-09 16:00:00","1","99","0","93","3","2","0","1","0","0","78","21","86","13","0"
"1","2016-10-09 16:00:00","0","35","0","29","6","0","0","0","0","0","29","6","0","0","35"
"1","2016-10-09 16:00:00","1","80","0","68","7","0","1","4","0","0","63","17","65","15","0"
"2","2016-10-09 16:00:00","0","60","0","49","11","0","0","0","0","0","47","13","0","0","60"
"3","2016-10-09 16:20:00","0","118","0","94","23","0","1","0","0","0","83","35","0","0","118"
"3","2016-10-09 16:20:00","1","100","0","89","6","1","1","3","0","0","75","25","93","7","0"
"1","2016-10-09 16:20:00","0","42","0","38","4","0","0","0","0","0","34","8","0","0","42"
"1","2016-10-09 16:20:00","1","100","0","90","5","1","1","3","0","0","69","31","85","15","0"
"2","2016-10-09 16:20:00","0","63","0","58","5","0","0","0","0","0","45","18","0","0","63"
"3","2016-10-09 16:40:00","0","132","1","102","27","0","2","0","0","0","97","35","0","0","132"
"3","2016-10-09 16:40:00","1","111","0","103","5","1","0","2","0","0","81","30","102","9","0"
"1","2016-10-09 16:40:00","0","38","0","35","2","0","1","0","0","0","25","13","0","0","38"
"1","2016-10-09 16:40:00","1","113","0","102","5","2","2","2","0","0","88","25","98","15","0"
"2","2016-10-09 16:40:00","0","72","0","63","8","1","0","0","0","0","52","20","0","0","72"
"3","2016-10-09 17:00:00","0","113","0","90","22","0","1","0","0","0","86","27","0","0","113"
"3","2016-10-09 17:00:00","1","76","0","70","2","1","0","3","0","0","55","21","67","9","0"
"1","2016-10-09 17:00:00","0","33","0","31","1","0","1","0","0","0","25","8","0","0","33"
"1","2016-10-09 17:00:00","1","127","0","113","9","3","1","0","0","1","82","45","108","19","0"
"2","2016-10-09 17:00:00","0","69","0","66","3","0","0","0","0","0","49","20","0","0","69"
"3","2016-10-09 17:20:00","0","99","0","86","12","0","1","0","0","0","70","29","0","0","99"
"3","2016-10-09 17:20:00","1","91","0","82","6","1","0","2","0","0","67","24","83","8","0"
"1","2016-10-09 17:20:00","0","28","0","28","0","0","0","0","0","0","17","11","0","0","28"
"1","2016-10-09 17:20:00","1","110","0","95","9","0","4","2","0","0","77","33","97","13","0"
"2","2016-10-09 17:20:00","0","83","0","75","8","0","0","0","0","0","63","20","0","0","83"
"3","2016-10-09 17:40:00","0","98","0","83","14","0","1","0","0","0","68","30","0","0","98"
"3","2016-10-09 17:40:00","1","93","0","86","1","1","3","2","0","0","63","30","85","8","0"
"1","2016-10-09 17:40:00","0","32","0","27","4","1","0","0","0","0","18","14","0","0","32"
"1","2016-10-09 17:40:00","1","105","0","94","4","2","2","3","0","0","65","40","97","8","0"
"2","2016-10-09 17:40:00","0","73","0","66","6","0","1","0","0","0","53","20","0","0","73"
"3","2016-10-09 18:00:00","0","88","0","70","18","0","0","0","0","0","65","23","0","0","88"
"3","2016-10-09 18:00:00","1","70","0","64","2","2","1","1","0","0","48","22","59","11","0"
"1","2016-10-09 18:00:00","0","20","0","20","0","0","0","0","0","0","18","2","0","0","20"
"1","2016-10-09 18:00:00","1","56","0","51","2","2","0","1","0","0","39","17","47","9","0"
"2","2016-10-09 18:00:00","0","70","0","65","5","0","0","0","0","0","58","12","0","0","70"
"3","2016-10-09 18:20:00","0","62","0","47","14","0","1","0","0","0","45","17","0","0","62"
"3","2016-10-09 18:20:00","1","80","0","75","0","2","1","2","0","0","52","28","74","6","0"
"1","2016-10-09 18:20:00","0","29","0","28","1","0","0","0","0","0","21","8","0","0","29"
"1","2016-10-09 18:20:00","1","80","0","73","5","0","1","1","0","0","56","24","70","10","0"
"2","2016-10-09 18:20:00","0","48","0","40","8","0","0","0","0","0","32","16","0","0","48"
"3","2016-10-09 18:40:00","0","64","0","47","17","0","0","0","0","0","45","19","0","0","64"
"3","2016-10-09 18:40:00","1","73","0","67","3","2","1","0","0","0","43","30","67","6","0"
"1","2016-10-09 18:40:00","0","23","0","20","3","0","0","0","0","0","19","4","0","0","23"
"1","2016-10-09 18:40:00","1","56","0","50","5","0","1","0","0","0","45","11","49","7","0"
"2","2016-10-09 18:40:00","0","54","0","44","9","0","1","0","0","0","43","11","0","0","54"
"3","2016-10-09 19:00:00","0","46","0","34","12","0","0","0","0","0","37","9","0","0","46"
"3","2016-10-09 19:00:00","1","54","0","51","1","1","0","1","0","0","35","19","51","3","0"
"1","2016-10-09 19:00:00","0","33","0","32","1","0","0","0","0","0","22","11","0","0","33"
"1","2016-10-09 19:00:00","1","39","0","34","3","1","0","1","0","0","28","11","32","7","0"
"2","2016-10-09 19:00:00","0","36","0","35","1","0","0","0","0","0","25","11","0","0","36"
"3","2016-10-09 19:20:00","0","44","0","33","10","0","1","0","0","0","29","15","0","0","44"
"3","2016-10-09 19:20:00","1","49","0","44","2","2","0","1","0","0","41","8","44","5","0"
"1","2016-10-09 19:20:00","0","21","0","21","0","0","0","0","0","0","15","6","0","0","21"
"1","2016-10-09 19:20:00","1","46","0","44","2","0","0","0","0","0","38","8","41","5","0"
