"intersection_id","tollgate_id","time_window","avg_travel_time"
"C","1","2016-09-28 01:40:00","0"
"C","1","2016-09-28 02:00:00","0"
"C","1","2016-09-28 02:20:00","0"
"C","1","2016-09-28 02:40:00","0"
"C","1","2016-09-28 03:00:00","0"
"C","1","2016-09-28 03:20:00","0"
"C","1","2016-09-28 03:40:00","339.57"
"C","1","2016-09-28 04:00:00","0"
"C","1","2016-09-28 04:20:00","0"
"C","1","2016-09-28 04:40:00","0"
"C","1","2016-09-28 05:00:00","0"
"C","1","2016-09-28 05:20:00","0"
"C","1","2016-09-28 05:40:00","0"
"C","1","2016-09-28 06:00:00","207.25"
"C","1","2016-09-28 06:20:00","175.35"
"C","1","2016-09-28 06:40:00","172.74"
"C","1","2016-09-28 07:00:00","298.05"
"C","1","2016-09-28 07:20:00","0"
"C","1","2016-09-28 07:40:00","186.56"
"C","1","2016-09-28 08:00:00","266.77"
"C","1","2016-09-28 08:20:00","129.2"
"C","1","2016-09-28 08:40:00","181.59"
"C","1","2016-09-28 09:00:00","264.03"
"C","1","2016-09-28 09:20:00","199.28"
"C","1","2016-09-28 09:40:00","194.66"
"C","1","2016-09-28 10:00:00","183.96"
"C","1","2016-09-28 10:20:00","0"
"C","1","2016-09-28 10:40:00","170.61"
"C","1","2016-09-28 11:00:00","307.19"
"C","1","2016-09-28 11:20:00","0"
"C","1","2016-09-28 11:40:00","0"
"C","1","2016-09-28 12:00:00","203.41"
"C","1","2016-09-28 12:20:00","199.67"
"C","1","2016-09-28 12:40:00","135.91"
"C","1","2016-09-28 13:00:00","187.27"
"C","1","2016-09-28 13:20:00","188.47"
"C","1","2016-09-28 13:40:00","174.48"
"C","1","2016-09-28 14:00:00","177.53"
"C","1","2016-09-28 14:20:00","0"
"C","1","2016-09-28 14:40:00","197.74"
"C","1","2016-09-28 15:00:00","217.98"
"C","1","2016-09-28 15:20:00","216.3"
"C","1","2016-09-28 15:40:00","175.07"
"C","1","2016-09-28 16:00:00","0"
"C","1","2016-09-28 16:20:00","137.62"
"C","1","2016-09-28 16:40:00","126.19"
"C","1","2016-09-28 17:00:00","208.79"
"C","1","2016-09-28 17:20:00","0"
"C","1","2016-09-28 17:40:00","174.49"
"C","1","2016-09-28 18:00:00","331.38"
"C","1","2016-09-28 18:20:00","179.38"
"C","1","2016-09-28 18:40:00","249.05"
"C","1","2016-09-28 19:00:00","262.68"
"C","1","2016-09-28 19:20:00","559.17"
"C","1","2016-09-28 19:40:00","0"
"C","1","2016-09-28 20:00:00","184.72"
"C","1","2016-09-28 20:20:00","254.36"
"C","1","2016-09-28 20:40:00","229.56"
"C","1","2016-09-28 21:00:00","240.39"
"C","1","2016-09-28 21:20:00","281.61"
"C","1","2016-09-28 21:40:00","178.29"
"C","1","2016-09-28 22:00:00","0"
"C","1","2016-09-28 22:20:00","157.2"
"C","1","2016-09-28 22:40:00","190.56"
"C","1","2016-09-28 23:00:00","0"
"C","1","2016-09-28 23:20:00","188.19"
"C","1","2016-09-28 23:40:00","144.72"
"C","1","2016-09-29 00:00:00","0"
"C","1","2016-09-29 00:20:00","0"
"C","1","2016-09-29 00:40:00","0"
"C","1","2016-09-29 01:00:00","166.64"
"C","1","2016-09-29 01:20:00","0"
"C","1","2016-09-29 01:40:00","0"
"C","1","2016-09-29 02:00:00","0"
"C","1","2016-09-29 02:20:00","0"
"C","1","2016-09-29 02:40:00","0"
"C","1","2016-09-29 03:00:00","0"
"C","1","2016-09-29 03:20:00","134.88"
"C","1","2016-09-29 03:40:00","0"
"C","1","2016-09-29 04:00:00","0"
"C","1","2016-09-29 04:20:00","0"
"C","1","2016-09-29 04:40:00","0"
"C","1","2016-09-29 05:00:00","0"
"C","1","2016-09-29 05:20:00","214.31"
"C","1","2016-09-29 05:40:00","0"
"C","1","2016-09-29 06:00:00","0"
"C","1","2016-09-29 06:20:00","0"
"C","1","2016-09-29 06:40:00","146.11"
"C","1","2016-09-29 07:00:00","129.33"
"C","1","2016-09-29 07:20:00","218.41"
"C","1","2016-09-29 07:40:00","0"
"C","1","2016-09-29 08:00:00","155.93"
"C","1","2016-09-29 08:20:00","0"
"C","1","2016-09-29 08:40:00","154.89"
"C","1","2016-09-29 09:00:00","173.94"
"C","1","2016-09-29 09:20:00","137.62"
"C","1","2016-09-29 09:40:00","214.12"
"C","1","2016-09-29 10:00:00","163.29"
"C","1","2016-09-29 10:20:00","137.71"
"C","1","2016-09-29 10:40:00","162.52"
"C","1","2016-09-29 11:00:00","126.19"
"C","1","2016-09-29 11:20:00","153.57"
"C","1","2016-09-29 11:40:00","183.59"
"C","1","2016-09-29 12:00:00","161.85"
"C","1","2016-09-29 12:20:00","153.07"
"C","1","2016-09-29 12:40:00","135.81"
"C","1","2016-09-29 13:00:00","183.33"
"C","1","2016-09-29 13:20:00","185.75"
"C","1","2016-09-29 13:40:00","131.07"
"C","1","2016-09-29 14:00:00","137.49"
"C","1","2016-09-29 14:20:00","145.4"
"C","1","2016-09-29 14:40:00","147.12"
"C","1","2016-09-29 15:00:00","146.81"
"C","1","2016-09-29 15:20:00","141.04"
"C","1","2016-09-29 15:40:00","183.92"
"C","1","2016-09-29 16:00:00","176.72"
"C","1","2016-09-29 16:20:00","151.42"
"C","1","2016-09-29 16:40:00","0"
"C","1","2016-09-29 17:00:00","156.92"
"C","1","2016-09-29 17:20:00","0"
"C","1","2016-09-29 17:40:00","0"
"C","1","2016-09-29 18:00:00","0"
"C","1","2016-09-29 18:20:00","280.56"
"C","1","2016-09-29 18:40:00","247.59"
"C","1","2016-09-29 19:00:00","218.28"
"C","1","2016-09-29 19:20:00","195.75"
"C","1","2016-09-29 19:40:00","170.85"
"C","1","2016-09-29 20:00:00","199.12"
"C","1","2016-09-29 20:20:00","0"
"C","1","2016-09-29 20:40:00","0"
"C","1","2016-09-29 21:00:00","0"
"C","1","2016-09-29 21:20:00","0"
"C","1","2016-09-29 21:40:00","202.56"
"C","1","2016-09-29 22:00:00","175.47"
"C","1","2016-09-29 22:20:00","157.34"
"C","1","2016-09-29 22:40:00","0"
"C","1","2016-09-29 23:00:00","134.86"
"C","1","2016-09-29 23:20:00","0"
"C","1","2016-09-29 23:40:00","268.59"
"C","1","2016-09-30 00:00:00","176.91"
"C","1","2016-09-30 00:20:00","0"
"C","1","2016-09-30 00:40:00","0"
"C","1","2016-09-30 01:00:00","131.87"
"C","1","2016-09-30 01:20:00","0"
"C","1","2016-09-30 01:40:00","0"
"C","1","2016-09-30 02:00:00","0"
"C","1","2016-09-30 02:20:00","0"
"C","1","2016-09-30 02:40:00","0"
"C","1","2016-09-30 03:00:00","0"
"C","1","2016-09-30 03:20:00","0"
"C","1","2016-09-30 03:40:00","0"
"C","1","2016-09-30 04:00:00","0"
"C","1","2016-09-30 04:20:00","0"
"C","1","2016-09-30 04:40:00","0"
"C","1","2016-09-30 05:00:00","0"
"C","1","2016-09-30 05:20:00","122.62"
"C","1","2016-09-30 05:40:00","166.07"
"C","1","2016-09-30 06:00:00","0"
"C","1","2016-09-30 06:20:00","0"
"C","1","2016-09-30 06:40:00","119.46"
"C","1","2016-09-30 07:00:00","0"
"C","1","2016-09-30 07:20:00","0"
"C","1","2016-09-30 07:40:00","0"
"C","1","2016-09-30 08:00:00","0"
"C","1","2016-09-30 08:20:00","169.33"
"C","1","2016-09-30 08:40:00","133.33"
"C","1","2016-09-30 09:00:00","166.91"
"C","1","2016-09-30 09:20:00","173.6"
"C","1","2016-09-30 09:40:00","153.69"
"C","1","2016-09-30 10:00:00","158.21"
"C","1","2016-09-30 10:20:00","145.28"
"C","1","2016-09-30 10:40:00","165.55"
"C","1","2016-09-30 11:00:00","164.24"
"C","1","2016-09-30 11:20:00","192.94"
"C","1","2016-09-30 11:40:00","168.88"
"C","1","2016-09-30 12:00:00","167.36"
"C","1","2016-09-30 12:20:00","182.81"
"C","1","2016-09-30 12:40:00","168.36"
"C","1","2016-09-30 13:00:00","182.17"
"C","1","2016-09-30 13:20:00","169.86"
"C","1","2016-09-30 13:40:00","219.49"
"C","1","2016-09-30 14:00:00","176.32"
"C","1","2016-09-30 14:20:00","142.32"
"C","1","2016-09-30 14:40:00","235.05"
"C","1","2016-09-30 15:00:00","224.71"
"C","1","2016-09-30 15:20:00","182.95"
"C","1","2016-09-30 15:40:00","222.46"
"C","1","2016-09-30 16:00:00","236.44"
"C","1","2016-09-30 16:20:00","385.26"
"C","1","2016-09-30 16:40:00","264.4"
"C","1","2016-09-30 17:00:00","233.27"
"C","1","2016-09-30 17:20:00","253.95"
"C","1","2016-09-30 17:40:00","240.22"
"C","1","2016-09-30 18:00:00","118.38"
"C","1","2016-09-30 18:20:00","360.48"
"C","1","2016-09-30 18:40:00","257.57"
"C","1","2016-09-30 19:00:00","287.68"
"C","1","2016-09-30 19:20:00","223.98"
"C","1","2016-09-30 19:40:00","236.13"
"C","1","2016-09-30 20:00:00","304.96"
"C","1","2016-09-30 20:20:00","219.8"
"C","1","2016-09-30 20:40:00","226.14"
"C","1","2016-09-30 21:00:00","214.0"
"C","1","2016-09-30 21:20:00","248.87"
"C","1","2016-09-30 21:40:00","233.15"
"C","1","2016-09-30 22:00:00","255.81"
"C","1","2016-09-30 22:20:00","271.37"
"C","1","2016-09-30 22:40:00","199.93"
"C","1","2016-09-30 23:00:00","220.09"
"C","1","2016-09-30 23:20:00","138.27"
"C","1","2016-09-30 23:40:00","0"
"C","1","2016-10-01 00:00:00","182.28"
"C","1","2016-10-01 00:20:00","165.67"
"C","1","2016-10-01 00:40:00","169.56"
"C","1","2016-10-01 01:00:00","191.64"
"C","1","2016-10-01 01:20:00","208.7"
"C","1","2016-10-01 01:40:00","195.62"
"C","1","2016-10-01 02:00:00","142.2"
"C","1","2016-10-01 02:20:00","148.19"
"C","1","2016-10-01 02:40:00","165.61"
"C","1","2016-10-01 03:00:00","129.62"
"C","1","2016-10-01 03:20:00","143.44"
"C","1","2016-10-01 03:40:00","119.86"
"C","1","2016-10-01 04:00:00","152.65"
"C","1","2016-10-01 04:20:00","127.94"
"C","1","2016-10-01 04:40:00","184.74"
"C","1","2016-10-01 05:00:00","149.4"
"C","1","2016-10-01 05:20:00","122.46"
"C","1","2016-10-01 05:40:00","146.52"
"C","1","2016-10-01 06:00:00","134.29"
"C","1","2016-10-01 06:20:00","151.24"
"C","1","2016-10-01 06:40:00","144.33"
"C","1","2016-10-01 07:00:00","193.87"
"C","1","2016-10-01 07:20:00","187.55"
"C","1","2016-10-01 07:40:00","198.31"
"C","1","2016-10-01 08:00:00","165.04"
"C","1","2016-10-01 08:20:00","166.86"
"C","1","2016-10-01 08:40:00","156.81"
"C","1","2016-10-01 09:00:00","151.9"
"C","1","2016-10-01 09:20:00","213.37"
"C","1","2016-10-01 09:40:00","203.65"
"C","1","2016-10-01 10:00:00","176.96"
"C","1","2016-10-01 10:20:00","265.15"
"C","1","2016-10-01 10:40:00","282.64"
"C","1","2016-10-01 11:00:00","217.57"
"C","1","2016-10-01 11:20:00","176.28"
"C","1","2016-10-01 11:40:00","225.67"
"C","1","2016-10-01 12:00:00","153.29"
"C","1","2016-10-01 12:20:00","298.3"
"C","1","2016-10-01 12:40:00","252.81"
"C","1","2016-10-01 13:00:00","155.44"
"C","1","2016-10-01 13:20:00","204.22"
"C","1","2016-10-01 13:40:00","352.23"
"C","1","2016-10-01 14:00:00","210.26"
"C","1","2016-10-01 14:20:00","220.75"
"C","1","2016-10-01 14:40:00","184.85"
"C","1","2016-10-01 15:00:00","182.35"
"C","1","2016-10-01 15:20:00","129.84"
"C","1","2016-10-01 15:40:00","151.07"
"C","1","2016-10-01 16:00:00","138.94"
"C","1","2016-10-01 16:20:00","212.27"
"C","1","2016-10-01 16:40:00","139.27"
"C","1","2016-10-01 17:00:00","211.23"
"C","1","2016-10-01 17:20:00","160.51"
"C","1","2016-10-01 17:40:00","160.08"
"C","1","2016-10-01 18:00:00","176.25"
"C","1","2016-10-01 18:20:00","150.03"
"C","1","2016-10-01 18:40:00","192.54"
"C","1","2016-10-01 19:00:00","187.65"
"C","1","2016-10-01 19:20:00","146.65"
"C","1","2016-10-01 19:40:00","135.09"
"C","1","2016-10-01 20:00:00","135.69"
"C","1","2016-10-01 20:20:00","189.25"
"C","1","2016-10-01 20:40:00","198.93"
"C","1","2016-10-01 21:00:00","180.68"
"C","1","2016-10-01 21:20:00","184.7"
"C","1","2016-10-01 21:40:00","187.31"
"C","1","2016-10-01 22:00:00","186.32"
"C","1","2016-10-01 22:20:00","137.92"
"C","1","2016-10-01 22:40:00","118.69"
"C","1","2016-10-01 23:00:00","153.32"
"C","1","2016-10-01 23:20:00","0"
"C","1","2016-10-01 23:40:00","0"
"C","1","2016-10-02 00:00:00","0"
"C","1","2016-10-02 00:20:00","0"
"C","1","2016-10-02 00:40:00","0"
"C","1","2016-10-02 01:00:00","0"
"C","1","2016-10-02 01:20:00","0"
"C","1","2016-10-02 01:40:00","111.9"
"C","1","2016-10-02 02:00:00","117.21"
"C","1","2016-10-02 02:20:00","0"
"C","1","2016-10-02 02:40:00","0"
"C","1","2016-10-02 03:00:00","0"
"C","1","2016-10-02 03:20:00","0"
"C","1","2016-10-02 03:40:00","0"
"C","1","2016-10-02 04:00:00","0"
"C","1","2016-10-02 04:20:00","153.68"
"C","1","2016-10-02 04:40:00","0"
"C","1","2016-10-02 05:00:00","99.16"
"C","1","2016-10-02 05:20:00","153.84"
"C","1","2016-10-02 05:40:00","86.4"
"C","1","2016-10-02 06:00:00","150.8"
"C","1","2016-10-02 06:20:00","155.15"
"C","1","2016-10-02 06:40:00","132.48"
"C","1","2016-10-02 07:00:00","160.76"
"C","1","2016-10-02 07:20:00","143.6"
"C","1","2016-10-02 07:40:00","129.59"
"C","1","2016-10-02 08:00:00","155.65"
"C","1","2016-10-02 08:20:00","174.52"
"C","1","2016-10-02 08:40:00","164.6"
"C","1","2016-10-02 09:00:00","163.66"
"C","1","2016-10-02 09:20:00","180.05"
"C","1","2016-10-02 09:40:00","166.09"
"C","1","2016-10-02 10:00:00","186.13"
"C","1","2016-10-02 10:20:00","181.38"
"C","1","2016-10-02 10:40:00","171.25"
"C","1","2016-10-02 11:00:00","158.62"
"C","1","2016-10-02 11:20:00","164.67"
"C","1","2016-10-02 11:40:00","173.99"
"C","1","2016-10-02 12:00:00","199.84"
"C","1","2016-10-02 12:20:00","162.8"
"C","1","2016-10-02 12:40:00","148.99"
"C","1","2016-10-02 13:00:00","154.46"
"C","1","2016-10-02 13:20:00","172.79"
"C","1","2016-10-02 13:40:00","163.15"
"C","1","2016-10-02 14:00:00","152.53"
"C","1","2016-10-02 14:20:00","179.45"
"C","1","2016-10-02 14:40:00","172.0"
"C","1","2016-10-02 15:00:00","154.56"
"C","1","2016-10-02 15:20:00","161.84"
"C","1","2016-10-02 15:40:00","205.37"
"C","1","2016-10-02 16:00:00","190.71"
"C","1","2016-10-02 16:20:00","149.55"
"C","1","2016-10-02 16:40:00","211.32"
"C","1","2016-10-02 17:00:00","170.61"
"C","1","2016-10-02 17:20:00","128.54"
"C","1","2016-10-02 17:40:00","184.39"
"C","1","2016-10-02 18:00:00","196.04"
"C","1","2016-10-02 18:20:00","198.97"
"C","1","2016-10-02 18:40:00","181.92"
"C","1","2016-10-02 19:00:00","183.46"
"C","1","2016-10-02 19:20:00","151.89"
"C","1","2016-10-02 19:40:00","166.16"
"C","1","2016-10-02 20:00:00","203.09"
"C","1","2016-10-02 20:20:00","200.22"
"C","1","2016-10-02 20:40:00","180.71"
"C","1","2016-10-02 21:00:00","207.1"
"C","1","2016-10-02 21:20:00","139.27"
"C","1","2016-10-02 21:40:00","178.36"
"C","1","2016-10-02 22:00:00","174.36"
"C","1","2016-10-02 22:20:00","0"
"C","1","2016-10-02 22:40:00","99.64"
"C","1","2016-10-02 23:00:00","0"
"C","1","2016-10-02 23:20:00","0"
"C","1","2016-10-02 23:40:00","0"
"C","1","2016-10-03 00:00:00","170.51"
"C","1","2016-10-03 00:20:00","152.49"
"C","1","2016-10-03 00:40:00","0"
"C","1","2016-10-03 01:00:00","0"
"C","1","2016-10-03 01:20:00","0"
"C","1","2016-10-03 01:40:00","0"
"C","1","2016-10-03 02:00:00","0"
"C","1","2016-10-03 02:20:00","0"
"C","1","2016-10-03 02:40:00","0"
"C","1","2016-10-03 03:00:00","0"
"C","1","2016-10-03 03:20:00","130.29"
"C","1","2016-10-03 03:40:00","0"
"C","1","2016-10-03 04:00:00","0"
"C","1","2016-10-03 04:20:00","0"
"C","1","2016-10-03 04:40:00","0"
"C","1","2016-10-03 05:00:00","0"
"C","1","2016-10-03 05:20:00","149.61"
"C","1","2016-10-03 05:40:00","194.7"
"C","1","2016-10-03 06:00:00","133.09"
"C","1","2016-10-03 06:20:00","160.88"
"C","1","2016-10-03 06:40:00","147.65"
"C","1","2016-10-03 07:00:00","129.96"
"C","1","2016-10-03 07:20:00","168.0"
"C","1","2016-10-03 07:40:00","120.26"
"C","1","2016-10-03 08:00:00","163.97"
"C","1","2016-10-03 08:20:00","173.04"
"C","1","2016-10-03 08:40:00","167.61"
"C","1","2016-10-03 09:00:00","168.72"
"C","1","2016-10-03 09:20:00","178.25"
"C","1","2016-10-03 09:40:00","238.18"
"C","1","2016-10-03 10:00:00","169.54"
"C","1","2016-10-03 10:20:00","211.06"
"C","1","2016-10-03 10:40:00","158.06"
"C","1","2016-10-03 11:00:00","182.42"
"C","1","2016-10-03 11:20:00","153.78"
"C","1","2016-10-03 11:40:00","145.83"
"C","1","2016-10-03 12:00:00","140.35"
"C","1","2016-10-03 12:20:00","156.53"
"C","1","2016-10-03 12:40:00","168.39"
"C","1","2016-10-03 13:00:00","139.71"
"C","1","2016-10-03 13:20:00","160.45"
"C","1","2016-10-03 13:40:00","0"
"C","1","2016-10-03 14:00:00","233.0"
"C","1","2016-10-03 14:20:00","187.01"
"C","1","2016-10-03 14:40:00","211.88"
"C","1","2016-10-03 15:00:00","169.71"
"C","1","2016-10-03 15:20:00","165.37"
"C","1","2016-10-03 15:40:00","178.57"
"C","1","2016-10-03 16:00:00","200.07"
"C","1","2016-10-03 16:20:00","198.24"
"C","1","2016-10-03 16:40:00","149.2"
"C","1","2016-10-03 17:00:00","207.05"
"C","1","2016-10-03 17:20:00","190.6"
"C","1","2016-10-03 17:40:00","179.72"
"C","1","2016-10-03 18:00:00","156.05"
"C","1","2016-10-03 18:20:00","223.45"
"C","1","2016-10-03 18:40:00","160.33"
"C","1","2016-10-03 19:00:00","195.14"
"C","1","2016-10-03 19:20:00","0"
"C","1","2016-10-03 19:40:00","176.94"
"C","1","2016-10-03 20:00:00","189.42"
"C","1","2016-10-03 20:20:00","194.07"
"C","1","2016-10-03 20:40:00","212.02"
"C","1","2016-10-03 21:00:00","175.71"
"C","1","2016-10-03 21:20:00","201.16"
"C","1","2016-10-03 21:40:00","0"
"C","1","2016-10-03 22:00:00","132.52"
"C","1","2016-10-03 22:20:00","128.62"
"C","1","2016-10-03 22:40:00","0"
"C","1","2016-10-03 23:00:00","153.23"
"C","1","2016-10-03 23:20:00","149.52"
"C","1","2016-10-03 23:40:00","113.68"
"C","1","2016-10-04 00:00:00","154.41"
"C","1","2016-10-04 00:20:00","152.14"
"C","1","2016-10-04 00:40:00","149.31"
"C","1","2016-10-04 01:00:00","0"
"C","1","2016-10-04 01:20:00","157.26"
"C","1","2016-10-04 01:40:00","0"
"C","1","2016-10-04 02:00:00","0"
"C","1","2016-10-04 02:20:00","155.24"
"C","1","2016-10-04 02:40:00","0"
"C","1","2016-10-04 03:00:00","125.73"
"C","1","2016-10-04 03:20:00","0"
"C","1","2016-10-04 03:40:00","152.52"
"C","1","2016-10-04 04:00:00","0"
"C","1","2016-10-04 04:20:00","0"
"C","1","2016-10-04 04:40:00","0"
"C","1","2016-10-04 05:00:00","0"
"C","1","2016-10-04 05:20:00","0"
"C","1","2016-10-04 05:40:00","191.91"
"C","1","2016-10-04 06:00:00","141.51"
"C","1","2016-10-04 06:20:00","126.34"
"C","1","2016-10-04 06:40:00","265.0"
"C","1","2016-10-04 07:00:00","152.58"
"C","1","2016-10-04 07:20:00","165.65"
"C","1","2016-10-04 07:40:00","153.81"
"C","1","2016-10-04 08:00:00","173.11"
"C","1","2016-10-04 08:20:00","188.23"
"C","1","2016-10-04 08:40:00","163.42"
"C","1","2016-10-04 09:00:00","165.96"
"C","1","2016-10-04 09:20:00","219.33"
"C","1","2016-10-04 09:40:00","245.07"
"C","1","2016-10-04 10:00:00","182.87"
"C","1","2016-10-04 10:20:00","156.07"
"C","1","2016-10-04 10:40:00","171.99"
"C","1","2016-10-04 11:00:00","160.71"
"C","1","2016-10-04 11:20:00","206.49"
"C","1","2016-10-04 11:40:00","161.13"
"C","1","2016-10-04 12:00:00","154.01"
"C","1","2016-10-04 12:20:00","158.24"
"C","1","2016-10-04 12:40:00","159.59"
"C","1","2016-10-04 13:00:00","147.95"
"C","1","2016-10-04 13:20:00","201.66"
"C","1","2016-10-04 13:40:00","136.57"
"C","1","2016-10-04 14:00:00","156.93"
"C","1","2016-10-04 14:20:00","187.93"
"C","1","2016-10-04 14:40:00","150.9"
"C","1","2016-10-04 15:00:00","153.49"
"C","1","2016-10-04 15:20:00","174.33"
"C","1","2016-10-04 15:40:00","158.25"
"C","1","2016-10-04 16:00:00","171.27"
"C","1","2016-10-04 16:20:00","190.17"
"C","1","2016-10-04 16:40:00","168.05"
"C","1","2016-10-04 17:00:00","192.26"
"C","1","2016-10-04 17:20:00","203.25"
"C","1","2016-10-04 17:40:00","158.68"
"C","1","2016-10-04 18:00:00","192.13"
"C","1","2016-10-04 18:20:00","362.02"
"C","1","2016-10-04 18:40:00","0"
"C","1","2016-10-04 19:00:00","241.63"
"C","1","2016-10-04 19:20:00","144.19"
"C","1","2016-10-04 19:40:00","184.04"
"C","1","2016-10-04 20:00:00","167.76"
"C","1","2016-10-04 20:20:00","148.19"
"C","1","2016-10-04 20:40:00","0"
"C","1","2016-10-04 21:00:00","188.51"
"C","1","2016-10-04 21:20:00","170.63"
"C","1","2016-10-04 21:40:00","272.59"
"C","1","2016-10-04 22:00:00","0"
"C","1","2016-10-04 22:20:00","154.92"
"C","1","2016-10-04 22:40:00","202.14"
"C","1","2016-10-04 23:00:00","158.2"
"C","1","2016-10-04 23:20:00","114.63"
"C","1","2016-10-04 23:40:00","126.3"
"C","1","2016-10-05 00:00:00","0"
"C","1","2016-10-05 00:20:00","0"
"C","1","2016-10-05 00:40:00","0"
"C","1","2016-10-05 01:00:00","0"
"C","1","2016-10-05 01:20:00","0"
"C","1","2016-10-05 01:40:00","122.52"
"C","1","2016-10-05 02:00:00","0"
"C","1","2016-10-05 02:20:00","0"
"C","1","2016-10-05 02:40:00","0"
"C","1","2016-10-05 03:00:00","0"
"C","1","2016-10-05 03:20:00","0"
"C","1","2016-10-05 03:40:00","0"
"C","1","2016-10-05 04:00:00","0"
"C","1","2016-10-05 04:20:00","0"
"C","1","2016-10-05 04:40:00","124.41"
"C","1","2016-10-05 05:00:00","142.74"
"C","1","2016-10-05 05:20:00","0"
"C","1","2016-10-05 05:40:00","133.72"
"C","1","2016-10-05 06:00:00","105.35"
"C","1","2016-10-05 06:20:00","132.89"
"C","1","2016-10-05 06:40:00","138.3"
"C","1","2016-10-05 07:00:00","100.71"
"C","1","2016-10-05 07:20:00","202.37"
"C","1","2016-10-05 07:40:00","138.72"
"C","1","2016-10-05 08:00:00","137.77"
"C","1","2016-10-05 08:20:00","182.6"
"C","1","2016-10-05 08:40:00","197.73"
"C","1","2016-10-05 09:00:00","197.59"
"C","1","2016-10-05 09:20:00","173.5"
"C","1","2016-10-05 09:40:00","158.96"
"C","1","2016-10-05 10:00:00","171.41"
"C","1","2016-10-05 10:20:00","233.85"
"C","1","2016-10-05 10:40:00","218.6"
"C","1","2016-10-05 11:00:00","182.36"
"C","1","2016-10-05 11:20:00","148.81"
"C","1","2016-10-05 11:40:00","230.33"
"C","1","2016-10-05 12:00:00","158.12"
"C","1","2016-10-05 12:20:00","151.21"
"C","1","2016-10-05 12:40:00","111.97"
"C","1","2016-10-05 13:00:00","162.16"
"C","1","2016-10-05 13:20:00","158.19"
"C","1","2016-10-05 13:40:00","186.88"
"C","1","2016-10-05 14:00:00","157.39"
"C","1","2016-10-05 14:20:00","181.09"
"C","1","2016-10-05 14:40:00","188.31"
"C","1","2016-10-05 15:00:00","182.25"
"C","1","2016-10-05 15:20:00","177.32"
"C","1","2016-10-05 15:40:00","146.94"
"C","1","2016-10-05 16:00:00","231.79"
"C","1","2016-10-05 16:20:00","162.06"
"C","1","2016-10-05 16:40:00","155.81"
"C","1","2016-10-05 17:00:00","0"
"C","1","2016-10-05 17:20:00","218.64"
"C","1","2016-10-05 17:40:00","164.97"
"C","1","2016-10-05 18:00:00","179.76"
"C","1","2016-10-05 18:20:00","177.62"
"C","1","2016-10-05 18:40:00","178.97"
"C","1","2016-10-05 19:00:00","213.69"
"C","1","2016-10-05 19:20:00","156.26"
"C","1","2016-10-05 19:40:00","149.65"
"C","1","2016-10-05 20:00:00","178.53"
"C","1","2016-10-05 20:20:00","171.61"
"C","1","2016-10-05 20:40:00","124.0"
"C","1","2016-10-05 21:00:00","165.08"
"C","1","2016-10-05 21:20:00","0"
"C","1","2016-10-05 21:40:00","173.65"
"C","1","2016-10-05 22:00:00","150.94"
"C","1","2016-10-05 22:20:00","0"
"C","1","2016-10-05 22:40:00","136.41"
"C","1","2016-10-05 23:00:00","0"
"C","1","2016-10-05 23:20:00","0"
"C","1","2016-10-05 23:40:00","124.75"
"C","1","2016-10-06 00:00:00","0"
"C","1","2016-10-06 00:20:00","123.11"
"C","1","2016-10-06 00:40:00","123.71"
"C","1","2016-10-06 01:00:00","197.16"
"C","1","2016-10-06 01:20:00","120.58"
"C","1","2016-10-06 01:40:00","0"
"C","1","2016-10-06 02:00:00","0"
"C","1","2016-10-06 02:20:00","0"
"C","1","2016-10-06 02:40:00","0"
"C","1","2016-10-06 03:00:00","0"
"C","1","2016-10-06 03:20:00","0"
"C","1","2016-10-06 03:40:00","0"
"C","1","2016-10-06 04:00:00","0"
"C","1","2016-10-06 04:20:00","0"
"C","1","2016-10-06 04:40:00","0"
"C","1","2016-10-06 05:00:00","140.43"
"C","1","2016-10-06 05:20:00","0"
"C","1","2016-10-06 05:40:00","155.44"
"C","1","2016-10-06 06:00:00","0"
"C","1","2016-10-06 06:20:00","169.4"
"C","1","2016-10-06 06:40:00","244.4"
"C","1","2016-10-06 07:00:00","152.09"
"C","1","2016-10-06 07:20:00","145.0"
"C","1","2016-10-06 07:40:00","164.05"
"C","1","2016-10-06 08:00:00","128.05"
"C","1","2016-10-06 08:20:00","148.46"
"C","1","2016-10-06 08:40:00","168.19"
"C","1","2016-10-06 09:00:00","174.63"
"C","1","2016-10-06 09:20:00","169.93"
"C","1","2016-10-06 09:40:00","194.44"
"C","1","2016-10-06 10:00:00","181.19"
"C","1","2016-10-06 10:20:00","178.79"
"C","1","2016-10-06 10:40:00","164.85"
"C","1","2016-10-06 11:00:00","151.11"
"C","1","2016-10-06 11:20:00","135.99"
"C","1","2016-10-06 11:40:00","127.61"
"C","1","2016-10-06 12:00:00","154.75"
"C","1","2016-10-06 12:20:00","147.48"
"C","1","2016-10-06 12:40:00","180.88"
"C","1","2016-10-06 13:00:00","130.43"
"C","1","2016-10-06 13:20:00","142.06"
"C","1","2016-10-06 13:40:00","135.53"
"C","1","2016-10-06 14:00:00","200.67"
"C","1","2016-10-06 14:20:00","339.39"
"C","1","2016-10-06 14:40:00","165.75"
"C","1","2016-10-06 15:00:00","221.41"
"C","1","2016-10-06 15:20:00","216.0"
"C","1","2016-10-06 15:40:00","208.92"
"C","1","2016-10-06 16:00:00","109.7"
