"time","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"2016-09-23 22:00:00","1008.9","1013.9","319","1.7","20.7","93","0"
"2016-09-27 11:40:00","1004.6","1009.5","104","4.2","28.7","72","0"
"2016-09-22 06:40:00","1010.8","1015.8","117","2.3","28.7","54","0"
"2016-10-14 18:20:00","1015.4","1020.5","202","1.1","18.4","89","0"
"2016-09-19 06:40:00","1007.4","1012.3","12","6.2","26.8","56","0"
"2016-10-15 11:40:00","1013.7","1018.8","333","2.2","20.3","96","0"
"2016-10-09 20:20:00","1015.4","1020.5","4","1.3","15.4","67","0"
"2016-10-13 18:20:00","1015.8","1020.9","352","1.5","19.1","75","0"
"2016-10-09 11:20:00","1014.3","1019.4","28","5.6","20.4","55","0"
"2016-09-21 13:00:00","1014.1","1019.1","320","2.4","21.3","91","0.5"
"2016-09-24 08:00:00","1006.6","1011.5","54","3.8","29.6","55","0"
"2016-10-08 05:20:00","1011","1016","5","5.5","20.3","81","0"
"2016-10-09 11:00:00","1014.3","1019.4","28","5.6","20.4","55","0"
"2016-10-12 14:00:00","1017.4","1022.5","360","1.4","20.4","63","0"
"2016-09-27 18:20:00","1004.2","1009.1","56","1.7","26.2","95","1.2"
"2016-10-11 11:40:00","1013.2","1018.2","87","2.4","23","56","0"
"2016-10-08 16:20:00","1014.9","1020","15","5.5","18.6","60","0"
"2016-09-19 21:20:00","1012","1017","319","2.7","19.1","75","0"
"2016-10-09 02:40:00","1016.4","1021.5","1","4","17.5","66","0"
"2016-09-20 06:00:00","1012.2","1017.2","7","4.6","26.9","43","0"
"2016-09-21 19:00:00","1013.1","1018.1","341","1.7","20.2","94","0"
"2016-10-01 00:20:00","1009.4","1014.4","236","0.1","22.3","93","0"
"2016-09-20 21:20:00","1014.1","1019.1","330","1","18.6","80","0"
"2016-10-17 16:20:00","1014.7","1019.8","222","0.9","18.9","92","0"
"2016-09-27 17:00:00","1005.2","1010.1","70","3.1","27.1","87","0"
"2016-10-15 03:40:00","1015.8","1020.9","357","1.1","19.8","94","0.6"
"2016-10-09 08:00:00","1014","1019.1","54","3.5","21.7","49","0"
"2016-10-10 00:00:00","1015.2","1020.3","102","3.7","18.8","73","0"
"2016-09-27 03:40:00","1006.3","1011.2","72","3","28.5","77","0"
"2016-09-23 17:20:00","1009.7","1014.6","82","2","23.4","79","0"
"2016-10-17 11:20:00","1013.7","1018.7","109","1.1","20.9","79","0"
"2016-09-25 22:40:00","1007.2","1012.1","358","0.5","21.8","93","0"
"2016-09-26 04:00:00","1007.7","1012.6","174","1.6","28.5","57","0"
"2016-10-03 22:00:00","1007.5","1012.5","303","1.9","20.7","88","0"
"2016-09-24 05:20:00","1009.2","1014.1","193","1.3","27.8","64","0"
"2016-09-19 13:00:00","1010.4","1015.4","302","2.3","20.8","92","1.1"
"2016-09-19 04:00:00","1008.3","1013.3","15","4.5","24.4","67","0"
"2016-09-23 05:20:00","1010.9","1015.9","222","1.7","26.4","68","0"
"2016-09-29 22:20:00","1006.8","1011.8","338","2","21","91","0.1"
"2016-10-11 05:00:00","1014.7","1019.7","45","3.5","21.2","66","0"
"2016-09-25 10:00:00","1006.6","1011.5","57","2.8","28.9","57","0"
"2016-09-29 02:00:00","1007.8","1012.8","345","2.3","21.5","97","3.1"
"2016-09-29 16:00:00","1007.9","1012.9","342","2.6","19.9","97","0.3"
"2016-10-14 21:00:00","1015.2","1020.3","360","2.3","18.5","90","0"
"2016-09-28 10:40:00","1004.2","1009.1","53","5.1","24.7","93","1.3"
"2016-09-29 17:20:00","1007.9","1012.9","342","2.6","19.9","97","0.3"
"2016-10-04 09:40:00","1005.1","1010.1","327","1.5","23.9","75","0"
"2016-10-09 21:00:00","1014.5","1019.6","333","2.5","14.1","80","0"
"2016-10-08 11:20:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-10-13 23:40:00","1015.9","1021","352","2.5","18","89","0.3"
"2016-09-21 05:20:00","1015.4","1020.4","17","2.4","25.2","59","0"
"2016-10-11 06:20:00","1012.8","1017.8","64","3","23.8","50","0"
"2016-09-20 06:40:00","1012.2","1017.2","7","4.6","26.9","43","0"
"2016-10-05 02:00:00","1010","1015","32","0.9","22.7","80","0"
"2016-10-05 05:00:00","1010.2","1015.2","340","1.5","25.4","68","0"
"2016-10-03 12:00:00","1007.5","1012.5","29","1.8","24","78","0"
"2016-10-07 23:20:00","1008.2","1013.2","355","4.8","20","97","1.9"
"2016-10-13 16:00:00","1016.6","1021.6","41","1.8","19.8","71","0"
"2016-09-21 23:00:00","1012.9","1017.9","320","1.6","19.5","96","0"
"2016-10-17 19:40:00","1014","1019","341","1.5","19.1","92","0"
"2016-09-27 07:40:00","1004.3","1009.2","96","3.6","31.1","63","0"
"2016-10-16 15:40:00","1014.7","1019.7","7","2.1","21.9","80","0"
"2016-09-25 03:00:00","1008.9","1013.8","102","2.4","28.5","65","0"
"2016-10-13 00:40:00","1017","1022.1","74","2","19.8","78","0"
"2016-09-24 21:20:00","1007.5","1012.4","324","1.1","21.2","93","0"
"2016-09-30 20:00:00","1008.8","1013.8","319","0.9","20.9","96","0"
"2016-09-26 09:40:00","1005.6","1010.5","81","2.6","28.9","66","0"
"2016-09-21 16:40:00","1014.1","1019.1","310","1","20.8","93","0"
"2016-09-22 10:00:00","1010.6","1015.6","91","2.6","26.8","57","0"
"2016-10-11 17:40:00","1015.9","1020.9","45","2.8","20.3","66","0"
"2016-09-20 01:40:00","1013.2","1018.2","341","3.5","21.1","68","0"
"2016-10-01 14:40:00","1009","1014","326","0.9","25.1","90","0"
"2016-10-15 01:00:00","1016.5","1021.6","35","2","19","95","0"
"2016-09-19 02:40:00","1008.2","1013.2","329","2.8","22.2","76","0"
"2016-10-08 06:40:00","1010.1","1015.1","17","3.6","22.1","72","0"
"2016-10-09 20:00:00","1015.4","1020.5","4","1.3","15.4","67","0"
"2016-09-19 12:40:00","1010.4","1015.4","302","2.3","20.8","92","1.1"
"2016-09-20 20:40:00","1013.8","1018.8","327","1.4","19.4","74","0"
"2016-09-29 03:20:00","1007.9","1012.9","359","5.1","21.6","96","0.4"
"2016-09-23 05:40:00","1010.9","1015.9","222","1.7","26.4","68","0"
"2016-10-16 17:00:00","1014.7","1019.7","7","2.1","21.9","80","0"
"2016-10-02 02:20:00","1007.8","1012.7","227","2.1","25.6","89","0"
"2016-09-30 22:20:00","1008.6","1013.6","284","0.7","21","96","0"
"2016-10-10 08:00:00","1013.3","1018.3","58","3.3","22.4","57","0"
"2016-10-07 23:00:00","1008.2","1013.2","355","4.8","20","97","1.9"
"2016-10-03 17:00:00","1008.2","1013.2","62","3.1","23.1","76","0"
"2016-10-17 10:40:00","1013.7","1018.7","109","1.1","20.9","79","0"
"2016-10-10 23:40:00","1015.5","1020.6","176","2.5","17.2","74","0"
"2016-10-09 01:20:00","1016.4","1021.5","1","4","17.5","66","0"
"2016-10-11 06:00:00","1012.8","1017.8","64","3","23.8","50","0"
"2016-10-07 14:00:00","1008.9","1013.9","319","1.8","20.7","98","0.6"
"2016-09-19 01:00:00","1008.2","1013.2","329","2.8","22.2","76","0"
"2016-09-23 21:00:00","1008.9","1013.9","319","1.7","20.7","93","0"
"2016-10-17 01:20:00","1015.6","1020.6","35","2.1","20.1","80","0"
"2016-10-10 06:00:00","1013.3","1018.3","58","3.3","22.4","57","0"
"2016-10-08 17:00:00","1014.9","1020","15","5.5","18.6","60","0"
"2016-10-03 05:20:00","1007.9","1012.9","10","1.9","23.6","79","0"
"2016-10-04 07:00:00","1005.5","1010.5","329","1.3","24.5","71","0"
"2016-10-13 03:00:00","1017.6","1022.7","39","3.7","21.4","64","0"
"2016-10-11 07:40:00","1012.8","1017.8","64","3","23.8","50","0"
"2016-09-29 00:20:00","1007.8","1012.8","345","2.3","21.5","97","3.1"
"2016-10-10 22:20:00","1015.5","1020.6","176","2.5","17.2","74","0"
"2016-09-24 22:00:00","1007.5","1012.4","324","1.1","21.2","93","0"
"2016-10-10 06:40:00","1013.3","1018.3","58","3.3","22.4","57","0"
"2016-10-06 03:40:00","1014.9","1019.9","53","4.7","25.2","69","0"
"2016-10-12 07:40:00","1016.4","1021.5","100","3.1","22.1","59","0"
"2016-10-04 15:40:00","1006.8","1011.8","310","1.5","22.6","80","0"
"2016-09-25 15:20:00","1007.9","1012.8","53","1.4","24.4","85","0"
"2016-09-21 04:20:00","1015.4","1020.4","17","2.4","25.2","59","0"
"2016-10-04 05:00:00","1007.4","1012.4","344","2","23.1","74","0"
"2016-09-19 14:00:00","1010.4","1015.4","302","2.3","20.8","92","1.1"
"2016-09-25 23:00:00","1007.2","1012.1","358","0.5","21.8","93","0"
"2016-09-20 03:00:00","1013.5","1018.5","354","2.6","23.9","58","0"
"2016-10-11 13:40:00","1015.1","1020.2","105","3.5","21.6","70","0"
"2016-10-07 09:20:00","1008.7","1013.7","310","1.5","20.4","97","0"
"2016-09-19 19:40:00","1011.1","1016.1","333","2.4","20.2","75","0"
"2016-10-10 01:00:00","1015.2","1020.3","102","3.7","18.8","73","0"
"2016-10-17 22:40:00","1013.9","1018.9","322","2.5","19.3","90",""
"2016-10-15 20:40:00","1012.9","1017.9","215","1.7","19.7","97","0"
"2016-10-08 19:20:00","1014.9","1020","340","2.4","16.4","73","0"
"2016-10-11 14:40:00","1015.1","1020.2","105","3.5","21.6","70","0"
"2016-10-03 14:40:00","1007.5","1012.5","29","1.8","24","78","0"
"2016-10-03 16:20:00","1008.2","1013.2","62","3.1","23.1","76","0"
"2016-10-13 11:20:00","1015.3","1020.3","46","2.3","21.3","61","0"
"2016-09-23 20:40:00","1008.8","1013.7","317","1.8","21.4","88","0"
"2016-10-15 09:20:00","1013.7","1018.8","333","2.2","20.3","96","0"
"2016-10-09 01:40:00","1016.4","1021.5","1","4","17.5","66","0"
"2016-09-30 10:00:00","1006.2","1011.2","16","3.5","24.1","81","0"
"2016-10-04 22:00:00","1007.9","1012.9","250","1.4","19.9","90","0"
"2016-10-10 10:00:00","1013.7","1018.8","127","3.7","21.2","62","0"
"2016-10-02 00:20:00","1007.8","1012.7","227","2.1","25.6","89","0"
"2016-09-30 05:20:00","1007.3","1012.3","323","2.3","22.4","86","0"
"2016-09-23 12:20:00","1009.5","1014.5","80","2.5","24.3","77","0"
"2016-09-27 12:20:00","1006.1","1011","40","3.4","27.4","85","0"
"2016-09-20 10:00:00","1012.6","1017.6","11","4.5","25.4","42","0"
"2016-10-15 04:40:00","1015.8","1020.9","357","1.1","19.8","94","0.6"
"2016-10-01 19:40:00","1008.3","1013.2","334","0.8","23.5","95","0"
"2016-10-11 10:00:00","1013.2","1018.2","87","2.4","23","56","0"
"2016-10-06 22:20:00","1012","1017","25","2.3","20.1","81","0"
"2016-09-26 08:40:00","1005.4","1010.3","37","4.1","30.3","56","0"
"2016-09-30 23:20:00","1008.6","1013.6","284","0.7","21","96","0"
"2016-09-25 03:40:00","1008.9","1013.8","102","2.4","28.5","65","0"
"2016-09-21 13:40:00","1014.1","1019.1","320","2.4","21.3","91","0.5"
"2016-10-05 18:00:00","1012","1016.9","84","2","24.2","86","0"
"2016-10-14 19:00:00","1015.4","1020.5","202","1.1","18.4","89","0"
"2016-09-29 04:20:00","1007.9","1012.9","359","5.1","21.6","96","0.4"
"2016-09-24 04:20:00","1009.2","1014.1","193","1.3","27.8","64","0"
"2016-09-21 01:00:00","1015.5","1020.5","219","0.7","21.7","69","0"
"2016-09-27 16:20:00","1005.2","1010.1","70","3.1","27.1","87","0"
"2016-10-04 13:20:00","1006.4","1011.4","330","1.3","22.9","78","0"
"2016-10-07 17:40:00","1008.9","1013.9","353","2.5","20.9","98","2.5"
"2016-10-04 16:40:00","1006.8","1011.8","310","1.5","22.6","80","0"
"2016-09-28 22:20:00","1005.5","1010.5","29","4.1","21.5","95","0.5"
"2016-09-22 22:00:00","1011.3","1016.3","324","1.7","20.5","92","0"
"2016-10-16 01:00:00","1013.9","1018.9","327","0.6","20.4","95","0"
"2016-09-30 14:00:00","1008.4","1013.4","351","2.3","22.5","83","0"
"2016-09-23 19:00:00","1008.8","1013.7","317","1.8","21.4","88","0"
"2016-10-13 05:00:00","1017.6","1022.7","39","3.7","21.4","64","0"
"2016-09-28 06:20:00","1003.2","1008.1","92","7.5","26.2","94","5.5"
"2016-10-15 11:20:00","1013.7","1018.8","333","2.2","20.3","96","0"
"2016-10-12 07:00:00","1016.4","1021.5","100","3.1","22.1","59","0"
"2016-10-12 16:40:00","1017","1022.1","326","1.6","19.3","78","0"
"2016-09-20 21:00:00","1014.1","1019.1","330","1","18.6","80","0"
"2016-10-05 03:40:00","1010.2","1015.2","340","1.5","25.4","68","0"
"2016-09-22 13:00:00","1011.7","1016.7","91","3.6","24.4","72","0"
"2016-10-01 05:40:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-12 20:00:00","1016.1","1021.1","327","1.9","18.9","83","0"
"2016-09-28 02:00:00","1004.7","1009.6","46","3.4","26.9","91","0"
"2016-09-21 05:00:00","1015.4","1020.4","17","2.4","25.2","59","0"
"2016-10-12 06:40:00","1016.4","1021.5","100","3.1","22.1","59","0"
"2016-09-29 04:40:00","1007.9","1012.9","359","5.1","21.6","96","0.4"
"2016-10-14 01:40:00","1017.4","1022.5","46","3","18.4","88","0"
"2016-09-24 04:00:00","1009.2","1014.1","193","1.3","27.8","64","0"
"2016-09-30 23:00:00","1008.6","1013.6","284","0.7","21","96","0"
"2016-10-12 03:00:00","1018.3","1023.4","46","2.9","20.9","68","0"
"2016-09-23 02:00:00","1011.8","1016.8","335","0.7","22.7","84","0"
"2016-10-05 22:20:00","1013","1018","37","2.7","22.8","82","0"
"2016-10-14 15:40:00","1015.9","1021","354","1.8","18.2","87","0"
"2016-09-30 10:40:00","1006.2","1011.2","16","3.5","24.1","81","0"
"2016-10-06 09:40:00","1014.2","1019.2","64","3.2","23","69","0"
"2016-09-19 05:20:00","1008.3","1013.3","15","4.5","24.4","67","0"
"2016-10-17 19:00:00","1014","1019","341","1.5","19.1","92","0"
"2016-10-14 03:00:00","1017.8","1022.9","2","1.6","18.8","82","0"
"2016-10-08 23:00:00","1015.2","1020.3","354","3.3","16.5","64","0"
"2016-10-14 18:40:00","1015.4","1020.5","202","1.1","18.4","89","0"
"2016-09-30 12:00:00","1008.4","1013.4","351","2.3","22.5","83","0"
"2016-10-17 04:40:00","1015.6","1020.6","104","1.5","19.6","90","0.1"
"2016-09-29 07:00:00","1006.4","1011.4","355","6.9","21","95","0.1"
"2016-10-08 22:40:00","1015.2","1020.3","354","3.3","16.5","64","0"
"2016-10-08 10:20:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-10-12 05:00:00","1018.3","1023.4","46","2.9","20.9","68","0"
"2016-09-22 11:20:00","1010.6","1015.6","91","2.6","26.8","57","0"
"2016-10-02 15:20:00","1006.4","1011.3","358","2.3","23.2","93","0"
"2016-10-16 06:20:00","1011.7","1016.7","301","1.8","26.8","67","0"
"2016-10-08 09:00:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-10-04 01:00:00","1008","1013","330","2.3","21.6","84","0"
"2016-09-22 18:20:00","1011.6","1016.5","33","1.1","21.9","84","0"
"2016-09-27 13:40:00","1006.1","1011","40","3.4","27.4","85","0"
"2016-09-19 18:40:00","1011.1","1016.1","333","2.4","20.2","75","0"
"2016-10-12 17:00:00","1017","1022.1","326","1.6","19.3","78","0"
"2016-10-13 20:40:00","1015.8","1020.9","352","1.5","19.1","75","0"
"2016-09-20 19:40:00","1013.8","1018.8","327","1.4","19.4","74","0"
"2016-09-23 01:00:00","1011.8","1016.8","335","0.7","22.7","84","0"
"2016-10-16 05:20:00","1013.9","1018.9","342","2.2","24.6","76","0"
"2016-09-19 16:40:00","1011.1","1016.1","18","2.6","21.4","80","0"
"2016-10-07 11:20:00","1008.7","1013.7","310","1.5","20.4","97","0"
"2016-10-13 15:40:00","1016.6","1021.6","41","1.8","19.8","71","0"
"2016-10-01 03:40:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-09 02:00:00","1016.4","1021.5","1","4","17.5","66","0"
"2016-10-04 06:40:00","1005.5","1010.5","329","1.3","24.5","71","0"
"2016-10-08 18:20:00","1014.9","1020","340","2.4","16.4","73","0"
"2016-10-01 13:00:00","1009","1014","326","0.9","25.1","90","0"
"2016-10-16 00:20:00","1013.9","1018.9","327","0.6","20.4","95","0"
"2016-09-22 11:00:00","1010.6","1015.6","91","2.6","26.8","57","0"
"2016-09-24 15:40:00","1008","1012.9","73","1.5","23.7","82","0"
"2016-09-26 12:40:00","1007","1011.9","96","3.5","26.4","78","0"
"2016-10-15 20:20:00","1012.9","1017.9","215","1.7","19.7","97","0"
"2016-10-12 21:40:00","1015.8","1020.9","14","2.3","19.3","79","0"
"2016-10-10 11:00:00","1013.7","1018.8","127","3.7","21.2","62","0"
"2016-10-12 16:00:00","1017","1022.1","326","1.6","19.3","78","0"
"2016-09-21 00:40:00","1015.5","1020.5","219","0.7","21.7","69","0"
"2016-10-17 08:00:00","1013.4","1018.4","81","1.2","21.3","79","0"
"2016-09-20 00:00:00","1013.2","1018.2","341","3.5","21.1","68","0"
"2016-10-04 12:20:00","1006.4","1011.4","330","1.3","22.9","78","0"
"2016-10-10 07:20:00","1013.3","1018.3","58","3.3","22.4","57","0"
"2016-10-15 14:00:00","1014.5","1019.6","344","0.9","20","97","0"
"2016-10-09 06:40:00","1014","1019.1","54","3.5","21.7","49","0"
"2016-09-20 02:40:00","1013.2","1018.2","341","3.5","21.1","68","0"
"2016-09-22 06:00:00","1010.8","1015.8","117","2.3","28.7","54","0"
"2016-10-09 21:40:00","1014.5","1019.6","333","2.5","14.1","80","0"
"2016-10-02 13:00:00","1005.9","1010.8","9","5.9","25.8","79","0"
"2016-10-05 09:20:00","1009.4","1014.4","52","2.8","26.5","64","0"
"2016-09-30 17:20:00","1008.9","1013.9","334","1.4","21.7","89","0"
"2016-09-28 16:20:00","1006.7","1011.6","51","3.4","22.6","95","1.8"
"2016-10-09 00:40:00","1016.4","1021.5","1","4","17.5","66","0"
"2016-10-08 03:00:00","1011","1016","5","5.5","20.3","81","0"
"2016-10-17 11:40:00","1013.7","1018.7","109","1.1","20.9","79","0"
"2016-10-13 12:00:00","1016.8","1021.9","24","2.2","20.3","69","0"
"2016-09-21 23:20:00","1012.9","1017.9","320","1.6","19.5","96","0"
"2016-09-22 09:20:00","1010.6","1015.6","91","2.6","26.8","57","0"
"2016-09-27 15:20:00","1005.2","1010.1","70","3.1","27.1","87","0"
"2016-10-02 21:20:00","1005.6","1010.5","11","2.7","22.6","90","0"
"2016-10-12 08:00:00","1016.4","1021.5","100","3.1","22.1","59","0"
"2016-09-26 23:20:00","1005.7","1010.6","87","1.5","24.9","90","0"
"2016-10-02 16:40:00","1006.4","1011.3","358","2.3","23.2","93","0"
"2016-10-01 18:20:00","1008.3","1013.2","334","0.8","23.5","95","0"
"2016-09-20 11:40:00","1012.6","1017.6","11","4.5","25.4","42","0"
"2016-09-19 05:00:00","1008.3","1013.3","15","4.5","24.4","67","0"
"2016-10-15 13:20:00","1014.5","1019.6","344","0.9","20","97","0"
"2016-10-17 10:00:00","1013.7","1018.7","109","1.1","20.9","79","0"
"2016-10-07 20:20:00","1008.1","1013.1","342","4.1","20.4","97","2"
"2016-10-17 12:20:00","1014.3","1019.4","17","0.7","19.6","87","0"
"2016-09-26 17:20:00","1007.1","1012","315","0.8","25.4","86","0"
"2016-10-07 12:40:00","1008.9","1013.9","319","1.8","20.7","98","0.6"
"2016-09-24 01:00:00","1009.8","1014.8","301","1","22.7","87","0"
"2016-09-28 08:00:00","1003.2","1008.1","92","7.5","26.2","94","5.5"
"2016-10-01 18:40:00","1008.3","1013.2","334","0.8","23.5","95","0"
"2016-10-06 11:40:00","1014.2","1019.2","64","3.2","23","69","0"
"2016-10-15 19:20:00","1012.9","1017.9","215","1.7","19.7","97","0"
"2016-10-10 02:40:00","1015.2","1020.3","102","3.7","18.8","73","0"
"2016-09-23 03:00:00","1010.9","1015.9","222","1.7","26.4","68","0"
"2016-10-13 16:20:00","1016.6","1021.6","41","1.8","19.8","71","0"
"2016-09-28 05:40:00","1004.5","1009.4","65","4.3","27.9","86","0"
"2016-09-20 10:40:00","1012.6","1017.6","11","4.5","25.4","42","0"
"2016-09-27 14:20:00","1006.1","1011","40","3.4","27.4","85","0"
"2016-09-24 22:20:00","1007.5","1012.4","324","1.1","21.2","93","0"
"2016-09-29 14:20:00","1007.6","1012.6","10","3.1","20.3","97","1.5"
"2016-10-16 21:40:00","1014.2","1019.2","35","3","20.4","81","0"
"2016-10-07 01:00:00","1012.5","1017.5","38","3.3","20.3","83","0"
"2016-09-26 21:20:00","1005.7","1010.6","87","1.5","24.9","90","0"
"2016-10-03 04:00:00","1007.9","1012.9","10","1.9","23.6","79","0"
"2016-09-21 13:20:00","1014.1","1019.1","320","2.4","21.3","91","0.5"
"2016-09-26 14:00:00","1007","1011.9","96","3.5","26.4","78","0"
"2016-10-17 05:40:00","1015.6","1020.6","104","1.5","19.6","90","0.1"
"2016-09-26 21:40:00","1005.7","1010.6","87","1.5","24.9","90","0"
"2016-09-23 06:40:00","1008.4","1013.3","90","2.5","29.5","53","0"
"2016-10-06 16:00:00","1014.2","1019.2","87","1.8","21.5","76","0"
"2016-10-05 01:20:00","1010","1015","32","0.9","22.7","80","0"
"2016-10-09 03:00:00","1016.1","1021.2","66","2.5","21.4","56","0"
"2016-10-04 23:20:00","1007.9","1012.9","250","1.4","19.9","90","0"
"2016-09-24 07:40:00","1006.6","1011.5","54","3.8","29.6","55","0"
"2016-10-06 02:20:00","1014.9","1019.9","56","4.1","23.1","81","0"
"2016-10-10 21:00:00","1015.5","1020.6","176","2.5","17.2","74","0"
"2016-09-27 04:00:00","1006.3","1011.2","72","3","28.5","77","0"
"2016-10-03 07:00:00","1005.8","1010.7","35","2.6","25.4","72","0"
"2016-10-16 04:00:00","1013.9","1018.9","342","2.2","24.6","76","0"
"2016-09-25 12:20:00","1008","1012.9","83","2.9","25.2","76","0"
"2016-10-05 19:20:00","1012","1016.9","84","2","24.2","86","0"
"2016-10-08 08:40:00","1010.1","1015.1","17","3.6","22.1","72","0"
"2016-10-01 20:00:00","1008.3","1013.2","334","0.8","23.5","95","0"
"2016-09-25 23:40:00","1007.2","1012.1","358","0.5","21.8","93","0"
"2016-10-08 20:00:00","1014.9","1020","340","2.4","16.4","73","0"
"2016-10-08 11:00:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-10-01 20:20:00","1008.3","1013.2","334","0.8","23.5","95","0"
"2016-09-24 00:40:00","1009.8","1014.8","301","1","22.7","87","0"
"2016-10-08 19:00:00","1014.9","1020","340","2.4","16.4","73","0"
"2016-10-17 15:00:00","1014.7","1019.8","222","0.9","18.9","92","0"
"2016-10-06 14:40:00","1015.1","1020.1","85","1.5","22.2","74","0"
"2016-10-09 10:00:00","1014.3","1019.4","28","5.6","20.4","55","0"
"2016-10-04 02:20:00","1008","1013","330","2.3","21.6","84","0"
"2016-09-29 23:20:00","1006.8","1011.8","338","2","21","91","0.1"
"2016-10-07 21:40:00","1008.2","1013.2","355","4.8","20","97","1.9"
"2016-10-13 23:00:00","1015.9","1021","352","2.5","18","89","0.3"
"2016-10-09 07:00:00","1014","1019.1","54","3.5","21.7","49","0"
"2016-10-06 05:00:00","1014.9","1019.9","53","4.7","25.2","69","0"
"2016-10-01 21:00:00","1007.2","1012.1","172","2","23.7","95","0"
"2016-09-24 11:20:00","1006.3","1011.2","78","5.2","27.8","64","0"
"2016-09-26 08:20:00","1005.4","1010.3","37","4.1","30.3","56","0"
"2016-10-04 18:00:00","1006.6","1011.6","335","2","20.3","90","0"
"2016-10-11 17:20:00","1015.9","1020.9","45","2.8","20.3","66","0"
"2016-10-13 05:20:00","1017.6","1022.7","39","3.7","21.4","64","0"
"2016-10-04 18:20:00","1006.6","1011.6","335","2","20.3","90","0"
"2016-10-05 02:20:00","1010","1015","32","0.9","22.7","80","0"
"2016-09-30 08:00:00","1005.5","1010.5","164","1","24.7","80","0"
"2016-10-07 03:00:00","1010.9","1015.9","331","1.8","20.2","92","0.3"
"2016-10-15 18:20:00","1012.9","1017.9","215","1.7","19.7","97","0"
"2016-10-15 05:40:00","1015.8","1020.9","357","1.1","19.8","94","0.6"
"2016-09-30 08:40:00","1005.5","1010.5","164","1","24.7","80","0"
"2016-10-09 22:40:00","1014.5","1019.6","333","2.5","14.1","80","0"
"2016-09-19 23:00:00","1012","1017","319","2.7","19.1","75","0"
"2016-09-27 22:00:00","1003","1007.9","28","2.9","26.4","94","0"
"2016-09-22 00:00:00","1013.9","1018.9","281","1.5","20.7","91","0"
"2016-09-29 10:20:00","1006.4","1011.4","356","4","20.6","96","1.4"
"2016-10-01 22:20:00","1007.2","1012.1","172","2","23.7","95","0"
"2016-10-03 07:20:00","1005.8","1010.7","35","2.6","25.4","72","0"
"2016-09-29 15:00:00","1007.9","1012.9","342","2.6","19.9","97","0.3"
"2016-10-07 20:40:00","1008.1","1013.1","342","4.1","20.4","97","2"
"2016-10-09 13:20:00","1016.1","1021.2","52","6","18.8","58","0"
"2016-10-06 08:20:00","1013.4","1018.4","59","1.5","23.9","82","0.8"
"2016-09-28 19:20:00","1005.6","1010.5","38","5.5","22","94","1.2"
"2016-10-05 00:00:00","1010","1015","32","0.9","22.7","80","0"
"2016-10-08 01:20:00","1010.6","1015.6","2","4.2","19.4","94","1"
"2016-10-12 00:00:00","1018.4","1023.5","56","4.5","19.9","60","0"
"2016-09-22 23:00:00","1011.3","1016.3","324","1.7","20.5","92","0"
"2016-10-07 16:40:00","1008.9","1013.9","353","2.5","20.9","98","2.5"
"2016-10-05 21:40:00","1013","1018","37","2.7","22.8","82","0"
"2016-09-30 03:20:00","1007.3","1012.3","323","2.3","22.4","86","0"
"2016-09-27 21:20:00","1003","1007.9","28","2.9","26.4","94","0"
"2016-09-22 23:20:00","1011.3","1016.3","324","1.7","20.5","92","0"
"2016-09-19 03:20:00","1008.3","1013.3","15","4.5","24.4","67","0"
"2016-10-05 22:00:00","1013","1018","37","2.7","22.8","82","0"
"2016-10-09 04:20:00","1016.1","1021.2","66","2.5","21.4","56","0"
"2016-09-25 14:40:00","1008","1012.9","83","2.9","25.2","76","0"
"2016-09-24 08:20:00","1006.6","1011.5","54","3.8","29.6","55","0"
"2016-10-14 08:40:00","1015.8","1020.9","359","1.9","18.5","84","0"
"2016-09-19 00:00:00","1008.2","1013.2","329","2.8","22.2","76","0"
"2016-10-01 12:40:00","1009","1014","326","0.9","25.1","90","0"
"2016-10-04 12:40:00","1006.4","1011.4","330","1.3","22.9","78","0"
"2016-10-01 05:20:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-02 20:40:00","1005.5","1010.4","5","1","22.7","91","0"
"2016-10-16 20:00:00","1014.5","1019.5","344","2","21.3","83","0"
"2016-09-20 03:20:00","1013.5","1018.5","354","2.6","23.9","58","0"
"2016-09-24 03:00:00","1009.2","1014.1","193","1.3","27.8","64","0"
"2016-10-14 09:00:00","1015.5","1020.6","349","2","18.2","81","0"
"2016-09-20 02:20:00","1013.2","1018.2","341","3.5","21.1","68","0"
"2016-10-05 17:00:00","1012.3","1017.3","8","3.3","24.7","76","0"
"2016-09-30 10:20:00","1006.2","1011.2","16","3.5","24.1","81","0"
"2016-09-27 06:00:00","1004.3","1009.2","96","3.6","31.1","63","0"
"2016-10-11 21:00:00","1016.7","1021.7","4","1.9","19.2","74","0"
"2016-09-24 18:00:00","1007.1","1012","325","1.4","21.9","91","0"
"2016-09-29 09:40:00","1006.4","1011.4","356","4","20.6","96","1.4"
"2016-10-13 09:20:00","1015.3","1020.3","46","2.3","21.3","61","0"
